"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.883866339E2,-3.352931449E0,1.073369869E1,7.247695137E0
2.883966939E2,-3.680848566E0,1.025794817E1,4.317129124E0
2.884067539E2,-3.959944647E0,8.989062032E0,3.335596794E0
2.884168149E2,-3.737283552E0,6.796623380E0,3.187332455E0
2.884268749E2,-1.725474455E0,4.490659867E0,-1.892170680E-1
2.884369349E2,6.352311297E-1,1.345736098E0,-5.249516192E0
2.884469949E2,3.140714066E0,-5.691179194E0,-7.268456261E0
2.884570549E2,6.518677154E0,-1.706107834E1,-5.491115541E0
2.884671159E2,8.253654796E0,-2.788862718E1,4.429277551E0
2.884771759E2,6.197180865E0,-2.900670836E1,4.704517686E0
2.884872359E2,1.982681192E-3,-2.559837572E1,2.487960439E0
2.884972959E2,-6.847253251E0,-2.044948367E1,2.433031111E0
2.885073559E2,-1.009859050E1,-1.987524500E1,2.068876460E0
2.885174169E2,-9.146051002E0,-2.183547727E1,3.739283885E0
2.885274769E2,-4.509726760E0,-1.980447030E1,2.250592720E0
2.885375369E2,4.329788346E0,-1.627969152E1,-3.741280709E0
2.885475969E2,7.476159886E0,-1.276132597E1,-3.630833822E0
2.885576569E2,5.655087841E0,-9.162324972E0,-2.031620926E0
2.885677179E2,3.826177310E0,-5.597340154E0,-1.107266178E0
2.885777779E2,-1.098340988E-1,-4.283577801E0,-1.677096055E0
2.885878379E2,-2.972598138E0,-1.579715356E0,-4.841944211E0
2.885978979E2,-4.366734271E0,2.251404313E0,-7.815525266E0
2.886079579E2,-6.969462397E0,6.991672461E0,-7.102615192E0
2.886180179E2,-9.803441763E0,1.075151866E1,-4.413950830E0
2.886280789E2,-1.013893746E1,1.315101015E1,-3.062727705E0
2.886381389E2,-9.233038275E0,1.592164312E1,-4.315141071E0
2.886481989E2,-7.379427059E0,1.674451944E1,-7.136957059E0
2.886582589E2,-3.573528770E0,1.551926346E1,-9.159910072E0
2.886683189E2,-2.593739786E0,1.586294175E1,-1.015680772E1
2.886783799E2,-5.212978696E0,1.671165107E1,-8.668379091E0
2.886884399E2,-8.586423347E0,1.644806794E1,-6.654461195E0
2.886984999E2,-9.257190199E0,1.435940392E1,-6.889951374E0
2.887085599E2,-7.157276133E0,1.233007744E1,-8.091448941E0
2.887186199E2,-5.852073519E0,9.512813510E0,-7.895884720E0
2.887286809E2,-5.654417165E0,7.318922410E0,-7.414134961E0
2.887387409E2,-4.920136687E0,6.873858667E0,-7.208986570E0
2.887488009E2,-3.561170972E0,6.837075588E0,-5.569939517E0
2.887588609E2,-1.260460012E0,5.839617196E0,-1.145844353E0
2.887689209E2,2.435160667E-1,2.147857726E0,2.786328651E0
2.887789819E2,4.334595781E-1,-2.601052607E0,4.336304483E0
2.887890419E2,1.212350437E0,-5.648379330E0,5.367314199E0
2.887991019E2,3.227238532E0,-6.016017167E0,-2.404967984E0
2.888091619E2,2.774554990E0,-1.165831305E0,-1.451513866E1
2.888192219E2,1.702191719E-1,4.621613524E0,-1.513296599E1
2.888292829E2,-2.678024184E0,-3.428970981E-1,5.298700047E0
2.888393429E2,-3.981761486E0,-1.091029747E1,3.353086401E0
2.888494029E2,-6.925626406E0,-7.207172763E0,-6.720518945E0
2.888594629E2,-6.444329222E0,-3.193006008E0,1.431614739E0
2.888695229E2,-3.863641298E0,2.514676952E-1,-6.300957833E0
2.888795829E2,-2.882214802E0,-1.066298246E-1,-1.303992942E1
2.888896439E2,-1.494065048E0,-3.318210683E0,-1.509169868E1
2.888997039E2,1.611589844E-1,-6.677205695E0,-1.182438918E1
2.889097639E2,5.181765966E-1,-9.752738217E0,-4.662841657E0
2.889198239E2,1.857048794E0,-1.429957404E1,2.552091531E0
2.889298839E2,5.067747892E0,-1.781600533E1,7.809014391E0
2.889399449E2,7.119692570E0,-1.710666557E1,2.513768295E0
2.889500049E2,7.042587676E0,-1.696450338E1,-2.053549154E0
2.889600649E2,5.386335776E0,-1.676743117E1,-4.239196265E-1
2.889701249E2,3.483783950E0,-1.506574172E1,3.766557637E0
2.889801849E2,8.430442438E-1,-1.274560514E1,9.183662632E0
2.889902459E2,-2.809924505E0,-9.865066738E0,1.098861507E1
2.890003059E2,-5.217000411E0,-7.805687910E0,8.773246565E0
2.890103659E2,-3.516787681E0,-9.315843619E0,8.575406023E0
2.890204259E2,-1.303294668E-1,-8.529301897E0,1.019863051E1
2.890304859E2,3.606188393E0,-4.159292893E0,1.050892120E1
2.890405469E2,6.855370356E0,2.427120745E0,9.830631316E0
2.890506069E2,9.379018691E0,8.568748968E0,3.972060370E0
2.890606669E2,1.167821464E1,1.282341872E1,3.236995196E-1
2.890707269E2,1.431287295E1,1.270435421E1,3.783204660E0
2.890807869E2,1.708683181E1,4.035486873E0,1.090460345E1
2.890908469E2,1.752719264E1,-1.194041197E0,1.370818548E1
2.891009079E2,1.514620292E1,3.051224477E0,6.121274650E0
2.891109679E2,1.069655718E1,2.826727064E0,-1.191246228E0
2.891210279E2,6.868857543E0,2.334975643E0,-2.138002828E0
2.891310879E2,5.053511091E0,4.836213940E0,2.451268576E0
2.891411479E2,4.008843450E0,7.930334761E0,1.275289194E1
2.891512089E2,-9.033617815E-1,8.423770180E0,2.287687339E1
2.891612689E2,-4.561167347E0,8.070627590E0,1.434073142E1
2.891713289E2,-4.415983322E0,6.597668359E0,5.728663355E0
2.891813889E2,-4.059135352E0,4.812790579E0,2.865513400E0
2.891914495E2,-2.082251089E0,2.539399565E0,6.242522514E-1
2.892015105E2,4.156358761E-1,-5.721728557E-1,-1.711608660E0
2.892115705E2,2.969713706E0,-8.977255919E0,-4.816847377E0
2.892216305E2,3.105238132E0,-1.985627663E1,-3.509440362E0
2.892316905E2,-1.612750662E0,-2.520086562E1,6.608569908E0
2.892417505E2,-4.948258871E0,-2.117516056E1,7.405207433E0
2.892518105E2,-4.152661566E0,-1.774594516E1,-1.365319008E-1
2.892618715E2,-3.157257301E0,-1.845613745E1,-3.769509897E0
2.892719315E2,-4.584403598E0,-1.796179045E1,6.097113955E-1
2.892819915E2,-7.594151435E0,-1.978480962E1,3.403714517E0
2.892920515E2,-8.448274691E0,-2.353306430E1,5.111078684E0
2.893021115E2,-1.941523957E0,-2.709055708E1,1.188721985E0
2.893121725E2,5.589300233E0,-2.611715472E1,-2.540264368E-1
2.893222325E2,6.985127088E0,-2.064121387E1,-1.630949244E0
2.893322925E2,4.543009404E0,-1.339079744E1,-6.459221495E0
2.893423525E2,4.375638118E0,-9.567246995E0,-9.706070420E0
2.893524125E2,1.436027194E0,-3.669765168E0,-1.022286020E1
2.893624735E2,-3.662230446E0,-1.089903456E-1,-1.156070548E1
2.893725335E2,-6.807272329E0,4.070336863E0,-1.165984853E1
2.893825935E2,-8.034678909E0,9.808012531E0,-9.676311600E0
2.893926535E2,-9.076956793E0,1.702692124E1,-6.296754854E0
2.894027135E2,-9.265214918E0,2.281471281E1,-5.971007055E0
2.894127735E2,-7.669327918E0,2.229214949E1,-7.934062361E0
2.894228345E2,-4.454337548E0,1.857045286E1,-1.156032191E1
2.894328945E2,-1.902373194E0,1.626327254E1,-1.301098570E1
2.894429545E2,-3.044636712E0,1.746476075E1,-1.213016582E1
2.894530145E2,-7.656399139E0,1.874980567E1,-1.031965501E1
2.894630745E2,-1.056986672E1,1.815385278E1,-1.116149736E1
2.894731355E2,-1.071745746E1,1.530951214E1,-1.131992299E1
2.894831955E2,-9.059887601E0,1.160676049E1,-1.074606204E1
2.894932555E2,-5.543572667E0,9.569529163E0,-9.032480532E0
2.895033155E2,-2.134386472E0,8.314597986E0,-6.138570129E0
2.895133755E2,-1.239214300E-1,7.315702933E0,-2.598390369E0
2.895234365E2,1.027590410E0,6.029874483E0,1.469269053E0
2.895334965E2,1.345683180E0,4.225656452E0,4.425482123E0
2.895435565E2,7.474976702E-1,2.361911427E0,5.091004608E0
2.895536165E2,-9.008468941E-2,9.930665481E-1,3.273668348E0
2.895636765E2,-1.362441008E0,8.360208607E-1,-4.052781183E0
2.895737375E2,-3.889561712E0,3.556370115E0,-1.482170584E1
2.895837975E2,-6.164789044E0,5.872437032E0,-1.629758400E1
2.895938575E2,-7.622027451E0,2.048423485E0,-8.555248332E0
2.896039175E2,-1.097965948E1,-1.550177327E1,1.298724367E1
2.896139775E2,-5.282364680E0,-1.797913329E1,1.478868661E1
2.896240375E2,-9.715649328E0,-1.412789394E1,-1.277388111E1
2.896340985E2,-6.196532993E0,-1.706639462E1,-1.140979586E1
2.896441585E2,5.411492836E-1,-1.227602110E1,-4.467304333E0
2.896542185E2,4.235011997E0,-9.072454437E0,-1.563362798E1
2.896642785E2,5.171471651E0,-9.109923395E0,-1.244114062E1
2.896743385E2,5.604512933E0,-9.569469522E0,-1.909205958E0
2.896843995E2,6.462426939E0,-1.183370029E1,6.831137740E0
2.896944595E2,6.092896943E0,-1.219318243E1,1.107299039E1
2.897045195E2,3.501254845E0,-1.134723533E1,5.661538489E0
2.897145795E2,1.722215071E0,-1.230434501E1,4.589608204E-1
2.897246395E2,1.011657770E0,-1.380528551E1,9.333512735E-1
2.897347005E2,2.612806387E-1,-1.426174255E1,8.162265154E0
2.897447605E2,-3.278375942E-1,-1.275556178E1,1.358406195E1
2.897548205E2,1.173097640E-2,-1.141056536E1,1.042072413E1
2.897648805E2,1.898433048E-1,-1.007019993E1,7.945924022E0
2.897749405E2,-3.394194666E-1,-3.344612031E0,6.034606050E0
2.897850005E2,1.298807807E0,5.136398297E0,4.739981049E0
2.897950615E2,5.454055889E0,1.003492251E1,1.993860776E0
2.898051215E2,1.128894912E1,1.191389017E1,8.596342564E-2
2.898151815E2,1.652459747E1,1.378685041E1,3.688484445E0
2.898252415E2,1.765441285E1,7.477758515E0,7.916720688E0
2.898353015E2,1.319729904E1,-4.533932771E0,9.474273927E0
2.898453625E2,9.382193145E0,-3.650762302E0,9.092154876E0
2.898554225E2,7.257647683E0,-1.918442219E0,9.387196022E0
2.898654825E2,4.662332364E0,1.300909588E0,7.354593934E0
2.898755425E2,3.700204019E0,4.143169781E0,5.282594476E0
2.898856025E2,4.431050427E0,5.890770977E0,8.052724586E0
2.898956635E2,2.662918780E0,7.178007436E0,1.388258102E1
2.899057235E2,-8.418654451E-1,8.271715676E0,1.693328042E1
2.899157835E2,-2.043101057E0,8.477814825E0,1.210286049E1
2.899258435E2,-1.428190609E0,6.921382497E0,6.671358479E0
2.899359035E2,-3.484040058E-1,5.155501735E0,4.643154666E0
2.899459645E2,1.969589569E0,4.064999524E0,-1.320224111E0
2.899560245E2,3.978111069E0,8.368517500E-1,-7.912971454E0
2.899660845E2,7.737544459E0,-9.663947078E0,-1.407477666E1
2.899761445E2,1.072109677E1,-2.363156182E1,-1.194922490E1
2.899862045E2,5.947642751E0,-3.269954314E1,6.497667523E0
2.899962645E2,-1.812214829E0,-2.648740510E1,6.347339117E0
2.900063255E2,-6.578057967E0,-2.045054787E1,6.489292556E-1
2.900163855E2,-9.322736317E0,-2.090256103E1,-1.227528201E0
2.900264455E2,-1.127585837E1,-2.095977486E1,-3.434302472E0
2.900365055E2,-1.488175908E1,-1.967412651E1,1.355181105E0
2.900465655E2,-1.051609105E1,-2.086709182E1,3.056892183E0
2.900566265E2,1.053690553E0,-2.099228070E1,-7.625207752E-1
2.900666865E2,8.395343356E0,-1.852571581E1,-5.324275768E-1
2.900767465E2,7.906753525E0,-1.392588784E1,-3.502495624E0
2.900868065E2,6.513055640E0,-9.195634221E0,-7.717697255E0
2.900968665E2,4.550030156E0,-3.362039657E0,-9.226452556E0
2.901069275E2,-2.585689925E-1,1.985644269E-1,-9.555114607E0
2.901169875E2,-6.199821467E0,1.105149486E0,-1.008889464E1
2.901270475E2,-9.158118485E0,4.250693645E0,-1.078122720E1
2.901371075E2,-1.017587666E1,1.172129341E1,-9.535295470E0
2.901471675E2,-8.164216955E0,1.880770597E1,-5.993579646E0
2.901572285E2,-5.140964388E0,2.052607284E1,-5.393249524E0
2.901672885E2,-2.354300106E0,1.939486583E1,-7.797211202E0
2.901773485E2,-5.346705687E-1,1.892242951E1,-1.070310255E1
2.901874085E2,-1.897391220E0,1.905542560E1,-1.244689312E1
2.901974684E2,-7.812108738E0,1.859530118E1,-1.435985883E1
2.902075294E2,-1.307547464E1,1.784904210E1,-1.594419349E1
2.902175894E2,-1.302755671E1,1.503034034E1,-1.494172345E1
2.902276494E2,-1.054292042E1,1.133742955E1,-1.316890847E1
2.902377094E2,-7.317517909E0,9.459830135E0,-1.214943356E1
2.902477694E2,-4.040820703E0,7.847891359E0,-9.133518080E0
2.902578294E2,-9.555027191E-1,5.735505767E0,-3.626554245E0
2.902678904E2,1.498675870E0,3.574584777E0,2.705149418E0
2.902779504E2,2.566240039E0,1.888755906E0,9.149590321E0
2.902880104E2,4.377103138E0,-4.032567358E-1,1.349650575E1
2.902980704E2,5.018752318E0,-9.616096973E-2,6.616188245E0
2.903081304E2,2.848226984E0,4.421574429E0,-1.118537739E1
2.903181914E2,2.915260926E-1,5.121698982E0,-1.766122486E1
2.903282514E2,-2.343044362E-1,-4.057840778E0,-3.608461205E0
2.903383114E2,-1.960834241E0,-1.777078063E1,7.178366455E0
2.903483714E2,-8.853148767E0,-1.497473098E1,-7.004720523E0
2.903584314E2,-1.006851125E1,-1.998085741E1,-1.536401521E0
2.903684924E2,-3.546242153E0,-1.266563511E1,-1.063232200E1
2.903785524E2,1.052364551E0,-7.082768573E0,-1.767324088E1
2.903886124E2,3.884442768E0,-7.930494974E0,-2.027735100E1
2.903986724E2,4.280730792E0,-8.951186693E0,-1.529667400E1
2.904087324E2,4.126849325E0,-1.193365025E1,-7.279199935E0
2.904187934E2,4.806896001E0,-1.697405189E1,1.693330264E-1
2.904288534E2,4.105697899E0,-1.692766359E1,6.515077608E0
2.904389134E2,8.380510139E-1,-1.254116193E1,7.317745950E0
2.904489734E2,-4.318179284E0,-1.115229150E1,8.541665250E0
2.904590334E2,-9.965564003E0,-1.174233170E1,1.381422240E1
2.904690944E2,-1.195515514E1,-1.027139443E1,1.429878700E1
2.904791544E2,-7.081255898E0,-8.142343690E0,7.764366807E0
2.904892144E2,-2.350852588E-1,-8.696851523E0,5.549989986E0
2.904992744E2,4.535839548E0,-8.689178222E0,6.126774541E0
2.905093344E2,7.562591089E0,-4.261874106E0,7.093740288E0
2.905193954E2,9.902493596E0,2.353643464E0,5.914000211E0
2.905294554E2,1.183987261E1,8.390787206E0,1.116097813E0
2.905395154E2,1.329083812E1,1.285899084E1,-2.044174898E0
2.905495754E2,1.682000816E1,1.253831316E1,5.756630588E-1
2.905596354E2,1.990763389E1,4.448347076E0,8.564642469E0
2.905696964E2,1.917913748E1,-1.524657973E0,1.106833484E1
2.905797564E2,1.477856157E1,2.052715341E0,7.435263290E0
2.905898164E2,9.790517077E0,3.131158254E0,3.129013495E0
2.905998764E2,7.009953781E0,2.758336861E0,7.864855886E-1
2.906099364E2,6.246458275E0,4.212259896E0,3.453379598E0
2.906199974E2,6.549059871E0,6.678502607E0,8.736895595E0
2.906300574E2,5.817790124E0,8.055345892E0,1.110772636E1
2.906401174E2,3.660070193E0,8.856966999E0,9.255116776E0
2.906501774E2,1.516575659E0,9.464465223E0,6.802412124E0
2.906602374E2,9.897798282E-1,8.606288677E0,3.383997706E0
2.906702984E2,1.338569750E0,6.720227169E0,-2.211802876E-1
2.906803584E2,1.960606199E0,3.468904540E0,-3.364918242E0
2.906904184E2,3.334164226E0,-3.219456473E0,-6.430903430E0
2.907004784E2,5.190455221E0,-1.389830302E1,-9.562109047E0
2.907105384E2,4.084191256E0,-2.352076176E1,-5.055420207E0
2.907205994E2,-1.948079855E0,-2.739645768E1,5.134957543E0
2.907306594E2,-6.574657227E0,-2.029354779E1,5.097323109E0
2.907407194E2,-9.105405836E0,-1.459150447E1,5.057131687E0
2.907507794E2,-1.030627892E1,-1.409760419E1,4.743543173E0
2.907608394E2,-1.216087422E1,-1.623030828E1,3.390038465E0
2.907709004E2,-1.637774816E1,-2.038669627E1,3.711830623E0
2.907809604E2,-1.067809869E1,-2.905550923E1,-3.733281718E0
2.907910204E2,3.208354072E0,-2.939995467E1,-3.780382209E0
2.908010804E2,8.381400670E0,-2.342468967E1,2.033915373E0
2.908111404E2,4.979204675E0,-1.541724826E1,-6.277162004E0
2.908212004E2,3.033144302E0,-9.974767520E0,-1.038401999E1
2.908312614E2,1.253438968E0,-5.827508782E0,-1.149789586E1
2.908413214E2,-2.107163882E0,-1.026589220E0,-1.362751612E1
2.908513814E2,-4.948585145E0,3.563748717E0,-1.279934924E1
2.908614414E2,-6.824712235E0,8.416218501E0,-8.026129110E0
2.908715014E2,-7.246564870E0,1.635460488E1,-3.903536850E0
2.908815624E2,-6.038756404E0,2.362323305E1,-1.399249231E0
2.908916224E2,-5.492076239E0,2.372947462E1,-3.420214190E0
2.909016824E2,-4.269059749E0,2.187978045E1,-9.526236379E0
2.909117424E2,1.450302440E-1,1.837327071E1,-1.145296235E1
2.909218024E2,1.956837669E0,1.767506405E1,-1.266803364E1
2.909318634E2,-1.642939837E0,1.868805557E1,-1.352606576E1
2.909419234E2,-7.347546285E0,1.782133916E1,-1.225805612E1
2.909519834E2,-9.165646775E0,1.636934337E1,-1.252976453E1
2.909620434E2,-7.592991933E0,1.400493635E1,-1.113968491E1
2.909721034E2,-5.172458661E0,1.150763966E1,-7.954977266E0
2.909821644E2,-2.956033561E0,9.817758086E0,-3.033385792E0
2.909922244E2,-1.518894373E0,8.264550498E0,2.361882191E0
2.910022844E2,-9.985535753E-1,6.764548479E0,6.351475437E0
2.910123444E2,-1.279493576E0,4.247862423E0,9.091901107E0
2.910224044E2,-1.097801290E0,1.231355789E0,1.029701927E1
2.910324654E2,-2.946834429E-1,-1.280117474E0,5.297224209E0
2.910425254E2,-4.013587296E-2,2.234209406E-1,-9.392044533E0
2.910525854E2,-8.849848598E-1,5.221297529E0,-2.016683161E1
2.910626454E2,-9.017289466E-1,4.579876099E0,-1.728605347E1
2.910727054E2,-9.364447430E-1,-1.348452714E0,-1.383628979E1
2.910827664E2,-5.540419264E0,-1.965565866E1,1.184623087E0
2.910928264E2,-1.451008316E1,-3.607307550E1,1.021319359E1
2.911028864E2,-8.377879477E0,-3.505337722E1,1.425519835E1
2.911129464E2,-1.011954078E0,-1.563647909E1,-7.885683668E0
2.911230064E2,8.712757704E-1,-4.333877304E0,-1.419484573E1
2.911330674E2,3.035184103E0,-6.330657595E-1,-1.470498840E1
2.911431274E2,4.721529283E0,-7.687620932E-1,-1.588326433E1
2.911531874E2,5.015508283E0,-2.437869682E0,-1.313782701E1
2.911632474E2,5.081100594E0,-6.737285836E0,-1.048129310E1
2.911733074E2,3.664865786E0,-1.166011750E1,-5.176658716E0
2.911833684E2,2.149713632E0,-1.603415758E1,3.623326582E0
2.911934277E2,8.226357070E-1,-1.808914749E1,9.087920322E0
2.912034877E2,-1.496025327E0,-1.573574844E1,1.708494550E1
2.912135477E2,-3.109581444E0,-1.108454800E1,2.395035670E1
2.912236077E2,-1.982560447E0,-8.981405688E0,1.402973907E1
2.912336687E2,-1.550974537E0,-7.530023852E0,8.196760218E0
2.912437287E2,4.840497610E-1,-6.356042113E0,1.927101946E0
2.912537887E2,3.156047805E0,-1.865766408E0,-2.510007366E0
2.912638487E2,5.390974957E0,5.707094731E0,1.046479694E0
2.912739087E2,8.432150409E0,1.218670605E1,8.781349636E0
2.912839697E2,1.512094061E1,1.001127753E1,1.198316564E1
2.912940297E2,1.971012430E1,3.218918529E0,1.061364834E1
2.913040897E2,1.673433826E1,4.635312381E0,1.048350101E1
2.913141497E2,1.081229579E1,5.589589085E0,7.280517898E0
2.913242107E2,6.880453157E0,4.273355114E0,2.160425731E0
2.913342707E2,4.768961312E0,4.396897425E0,1.056891246E0
2.913443307E2,3.791989810E0,5.939799296E0,3.704505816E0
2.913543907E2,2.802428375E0,6.596498331E0,8.061455648E0
2.913644507E2,2.637831008E-1,6.613571616E0,1.296677140E1
2.913745117E2,-2.782614208E0,8.376065671E0,1.424822496E1
2.913845717E2,-3.241442881E0,9.265657552E0,8.868304750E0
2.913946317E2,-2.076791690E0,7.749393257E0,3.991137496E0
2.914046917E2,-5.593928888E-2,5.370006841E0,4.347287893E-2
2.914147517E2,2.473685924E0,3.109852754E0,-5.556892040E0
2.914248127E2,4.540624325E0,-2.864791853E0,-9.617887391E0
2.914348727E2,8.822142152E0,-1.597189409E1,-1.502047609E1
2.914449327E2,1.183316819E1,-3.095679922E1,-7.977256327E0
2.914549927E2,5.976957182E0,-3.654796062E1,1.026046248E1
2.914650527E2,-3.413043165E0,-2.220562473E1,7.364020230E0
2.914751137E2,-7.519568446E0,-1.364745747E1,2.720921112E0
2.914851737E2,-1.009839169E1,-1.545703272E1,5.664934552E-1
2.914952337E2,-1.353394898E1,-1.642481006E1,-4.079953194E-1
2.915052937E2,-1.655028429E1,-1.828941696E1,-5.053567225E-1
2.915153537E2,-1.107454692E1,-2.192209792E1,-2.540270215E0
2.915254147E2,-1.347392322E0,-2.240554805E1,-2.048644509E0
2.915354747E2,4.203334706E0,-2.206930508E1,1.119952297E0
2.915455347E2,3.477949305E0,-1.961323126E1,-3.446869308E0
2.915555947E2,2.007671169E0,-1.299389312E1,-8.984506466E0
2.915656547E2,2.726705763E-1,-4.859396980E0,-6.690302873E0
2.915757157E2,-3.030645202E0,-7.906868130E-1,-8.153552803E0
2.915857757E2,-5.276316320E0,2.967529771E0,-9.690012796E0
2.915958357E2,-7.245243984E0,1.051655181E1,-6.604395581E0
2.916058957E2,-7.273302433E0,1.777746516E1,-2.982370005E0
2.916159557E2,-5.709772171E0,2.107371838E1,-2.624454918E0
2.916260167E2,-3.863214451E0,2.152712318E1,-3.275768668E0
2.916360767E2,-1.443458859E0,2.062159062E1,-5.567231086E0
2.916461367E2,-1.425868680E0,2.134563262E1,-9.545225211E0
2.916561967E2,-3.956399773E0,2.218172833E1,-1.221974516E1
2.916662567E2,-1.167053023E1,2.224284576E1,-1.271265141E1
2.916763177E2,-1.576474946E1,2.033739255E1,-1.452262076E1
2.916863777E2,-1.300022683E1,1.694293417E1,-1.555751010E1
2.916964377E2,-9.082150290E0,1.242774699E1,-1.273456443E1
2.917064977E2,-5.974102571E0,9.690829652E0,-9.039353349E0
2.917165577E2,-3.500227489E0,7.824268023E0,-6.415476721E0
2.917266187E2,-1.472054375E0,6.007501867E0,-4.183921366E0
2.917366787E2,9.058798850E-2,4.523338201E0,-7.919188213E-1
2.917467387E2,1.596531071E0,1.767950676E0,4.859070121E0
2.917567987E2,2.879168695E0,-2.926754798E0,1.065693410E1
2.917668587E2,4.392881850E0,-8.722476946E0,1.425007853E1
2.917769197E2,6.846200752E0,-9.815302255E0,1.242452518E1
2.917869797E2,6.662699338E0,-1.680655255E0,1.456874710E-1
2.917970397E2,3.869461324E0,7.892543036E0,-1.265942654E1
2.918070997E2,9.922111005E-1,1.153260143E1,-1.513930788E1
2.918171597E2,-8.607159913E-1,7.539233217E0,-1.500863548E1
2.918272207E2,-4.687715420E0,-6.830779306E0,-1.357353930E1
2.918372807E2,-2.070799843E1,-3.175601771E1,-3.359522431E0
2.918473407E2,-1.859389785E1,-3.306187170E1,5.926027349E0
2.918574007E2,-6.599780374E0,-1.971881794E1,1.675953041E1
2.918674607E2,-1.880013734E0,-9.401746234E0,-1.131776537E1
2.918775217E2,3.147166176E0,-4.286570406E0,-1.953422485E1
2.918875817E2,5.396072559E0,-9.804470873E-1,-1.472274054E1
2.918976417E2,6.726081401E0,-3.534054801E0,-1.051092562E1
2.919077017E2,7.139762553E0,-1.027461976E1,-4.971751814E0
2.919177627E2,6.474634756E0,-1.912770771E1,5.420082981E0
2.919278227E2,4.654704672E0,-1.896446748E1,1.625619507E0
2.919378827E2,1.660001427E0,-1.416484133E1,-1.076170685E0
2.919479427E2,-8.070958543E-1,-1.125990366E1,4.211839482E0
2.919580027E2,-4.073573589E0,-6.347158438E0,1.717283266E1
2.919680637E2,-7.102008836E0,-2.991461256E0,2.101671271E1
2.919781237E2,-8.909366822E0,-2.159560343E0,1.438740740E1
2.919881837E2,-8.408738158E0,-2.242561569E0,9.890352437E0
2.919982437E2,-4.323060248E0,-1.117518686E0,5.841030468E0
2.920083037E2,3.588152656E-1,1.946380216E0,1.593194357E0
2.920183647E2,4.541256993E0,6.266517148E0,4.257708549E-1
2.920284247E2,9.708085370E0,8.451136318E0,6.457308286E0
2.920384847E2,1.455677201E1,7.700388327E0,1.089899714E1
2.920485447E2,1.699815528E1,4.631271955E0,1.061436988E1
2.920586047E2,1.538812328E1,2.817428822E0,9.725455109E0
2.920686657E2,1.162226146E1,4.216024334E0,7.475040729E0
2.920787257E2,9.034229434E0,5.409266217E0,4.645868944E0
2.920887857E2,7.573151160E0,6.044826398E0,2.851041541E0
2.920988457E2,6.602995757E0,6.614652767E0,2.523543670E0
2.921089067E2,6.044210102E0,7.579965506E0,4.613627397E0
2.921189667E2,4.776524393E0,8.223807099E0,6.655801377E0
2.921290267E2,2.559866281E0,9.064423286E0,7.418370684E0
2.921390867E2,-4.996963254E-1,9.926137397E0,7.079297665E0
2.921491467E2,-2.751624842E0,9.911664369E0,7.241709927E0
2.921592077E2,-3.220064583E0,8.429645462E0,6.102320316E0
2.921692677E2,-2.530604768E0,5.950285107E0,4.005879496E0
2.921793277E2,-7.512425195E-1,4.341043067E0,1.760374439E0
2.921893877E2,1.684303479E0,3.253959138E0,-3.255936667E0
2.921994482E2,3.553796463E0,-2.741086990E-1,-8.159600578E0
2.922095092E2,6.040517585E0,-1.047765613E1,-1.296764731E1
2.922195692E2,9.617716652E0,-2.393095563E1,-1.416913552E1
2.922296292E2,1.006869602E1,-3.494129545E1,3.963423448E0
2.922396892E2,1.986517258E0,-3.369236293E1,1.288745743E1
2.922497492E2,-8.037855116E0,-2.299820312E1,7.355348225E0
2.922598102E2,-1.265582816E1,-1.704165973E1,2.972924997E0
2.922698702E2,-1.525922375E1,-1.223232603E1,1.034627972E0
2.922799302E2,-1.467935888E1,-9.849261714E0,1.961220449E0
2.922899902E2,-9.420520474E0,-1.104500679E1,-6.139874643E-1
2.923000512E2,-2.364485371E-1,-1.179811881E1,-8.334211886E-1
2.923101112E2,5.162527165E0,-1.300729728E1,3.197555727E-1
2.923201712E2,7.215182864E0,-1.443202985E1,-9.380571127E-2
2.923302312E2,5.779275100E0,-1.198563902E1,-2.071832812E0
2.923402912E2,3.837572072E0,-6.706794360E0,-5.358759137E0
2.923503522E2,1.319174244E0,-2.427723008E0,-8.535367799E0
2.923604122E2,-3.557920212E0,3.276171541E-1,-6.438845703E0
2.923704722E2,-6.193198911E0,3.405617786E0,-3.586696115E0
2.923805322E2,-7.511643714E0,7.659534416E0,-3.588738547E0
2.923905922E2,-8.694579295E0,1.318424455E1,-2.974244714E0
2.924006532E2,-8.717986869E0,1.827173732E1,-3.105652699E0
2.924107132E2,-5.594402513E0,1.965104404E1,-4.503278743E0
2.924207732E2,-2.002970154E0,1.817808831E1,-5.602168785E0
2.924308332E2,-7.800670999E-1,1.807143159E1,-5.443782915E0
2.924408942E2,-2.843106869E0,1.884466037E1,-5.591501125E0
2.924509542E2,-7.167863102E0,1.860697223E1,-7.490903056E0
2.924610142E2,-9.245713869E0,1.621729354E1,-9.100585976E0
2.924710742E2,-8.091738378E0,1.308657617E1,-9.366994477E0
2.924811342E2,-6.865041651E0,1.002775031E1,-8.936647006E0
2.924911952E2,-6.001569282E0,8.432272031E0,-8.175928928E0
2.925012552E2,-5.497965555E0,7.552213451E0,-6.395074031E0
2.925113152E2,-4.804620849E0,6.517967302E0,-3.610707706E0
2.925213752E2,-3.440827087E0,5.054156624E0,-1.856198609E-1
2.925314352E2,-2.349922881E0,2.664429408E0,2.645858651E0
