"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.951394100E2,6.975494385E-2,-5.470823364E0,6.373446350E0
3.951494710E2,1.682501221E-1,-7.575895844E0,3.911066895E0
3.951595320E2,6.544390869E-1,-7.979157257E0,-1.873653717E0
3.951695920E2,7.972421265E-1,-5.910608826E0,-9.986932068E0
3.951796530E2,-4.694238281E-1,-4.003574524E0,-1.307186691E1
3.951897130E2,-9.693841553E-1,-6.833439789E0,-1.258223511E1
3.951997740E2,3.507206726E-1,-2.552492065E1,4.355043640E0
3.952098340E2,-7.730524292E0,-5.581233765E1,2.597847748E1
3.952198950E2,-1.802252197E1,-4.394681213E1,-6.688990173E0
3.952299550E2,-4.566104736E0,-2.948703140E1,-1.898651733E0
3.952400160E2,2.350112915E-2,-1.445588882E1,-6.833140411E0
3.952500760E2,2.651286621E0,-9.565708008E0,-1.403945480E1
3.952601370E2,4.004921722E0,-8.361462250E0,-1.434931046E1
3.952701980E2,3.913162537E0,-9.980495453E0,-1.087847809E1
3.952802580E2,2.600691833E0,-1.366238892E1,-8.810678101E0
3.952903195E2,8.216413879E-1,-2.026156586E1,-6.290668488E0
3.953003795E2,-5.495072937E-1,-2.540861252E1,-3.336860962E0
3.953104405E2,-9.521699524E-1,-2.886881699E1,-5.372328186E-1
3.953205005E2,8.273295593E-1,-2.719350082E1,6.546486511E0
3.953305615E2,1.858834534E0,-2.608460678E1,2.794868042E1
3.953406215E2,6.200106812E-1,-2.244103363E1,2.083098175E1
3.953506825E2,-9.815089417E-1,-2.032368668E1,8.326285400E0
3.953607435E2,-2.903961182E-2,-2.078637451E1,1.428629150E0
3.953708035E2,8.219407654E-1,-1.542617111E1,-1.761087799E0
3.953808645E2,5.508544922E-1,-4.458777924E0,2.857857056E0
3.953909245E2,1.805545349E0,2.381547546E0,4.905748444E0
3.954009855E2,5.945486298E0,2.818339233E0,3.681444397E0
3.954110455E2,1.054527100E1,3.668870544E-1,5.318889313E0
3.954211065E2,1.355236771E1,-5.213957520E0,9.292825470E0
3.954311665E2,1.234138596E1,-7.006030884E0,1.052700897E1
3.954412275E2,8.303083649E0,-5.466781769E0,4.646487579E0
3.954512875E2,5.192552032E0,-6.478677521E0,-1.743125153E0
3.954613485E2,3.707041168E0,-5.892795868E0,-4.404740295E0
3.954714095E2,3.124302979E0,-3.052751770E0,-2.148931274E0
3.954814695E2,3.301684113E0,-1.781295776E-1,2.314487000E0
3.954915305E2,3.314856720E0,1.215023346E0,8.130342865E0
3.955015905E2,6.662644958E-1,2.710862732E-1,1.108953918E1
3.955116515E2,-2.419568481E0,-3.308120728E-2,8.153694305E0
3.955217115E2,-3.487597504E0,-8.430468750E-1,3.050356750E0
3.955317725E2,-3.082240448E0,-3.012335815E0,1.680704956E0
3.955418325E2,-3.002755737E0,-5.225633240E0,3.307671661E0
3.955518935E2,-1.673519897E0,-6.089636536E0,1.399589539E0
3.955619535E2,8.536747742E-1,-7.888894958E0,-4.913681946E0
3.955720145E2,3.492986298E0,-1.564007629E1,-9.495803375E0
3.955820755E2,7.609575806E0,-3.101370667E1,-1.392763733E1
3.955921355E2,7.191195831E0,-4.383050400E1,-2.796784058E0
3.956021965E2,-4.131408691E-2,-4.492383041E1,1.120285355E1
3.956122565E2,-6.363117828E0,-3.541889603E1,7.551047516E0
3.956223175E2,-1.104987167E1,-2.951562195E1,5.556894379E0
3.956323775E2,-1.595651825E1,-2.739363464E1,5.327421570E0
3.956424385E2,-1.814257233E1,-2.727687744E1,8.075706482E0
3.956524985E2,-1.299732193E1,-2.773642181E1,7.825576630E0
3.956625595E2,-1.747615814E0,-2.673260925E1,1.406774597E0
3.956726205E2,8.031248932E0,-2.634237076E1,5.044509888E-2
3.956826805E2,1.058239380E1,-2.642574738E1,4.640350342E-3
3.956927415E2,8.508007507E0,-2.095686996E1,-2.242037659E0
3.957028015E2,6.798562317E0,-1.523486893E1,-4.521946564E0
3.957128625E2,3.160228271E0,-9.717192993E0,-5.346132660E0
3.957229225E2,-2.067350922E0,-5.770051117E0,-4.593048706E0
3.957329835E2,-5.581443329E0,-6.194119263E-1,-4.423002319E0
3.957430435E2,-6.410718842E0,4.390220490E0,-2.141446838E0
3.957531045E2,-6.240522766E0,7.958350525E0,-7.337741089E-1
3.957631645E2,-6.256689148E0,1.150552414E1,-1.930834808E0
3.957732255E2,-4.250560913E0,1.292607010E1,-3.571123810E0
3.957832865E2,-1.297801208E0,1.176747940E1,-4.541406097E0
3.957933465E2,-9.780661011E-1,1.020862106E1,-4.266278229E0
3.958034075E2,-4.954846344E0,9.189390564E0,-3.040477295E0
3.958134675E2,-8.788973236E0,9.615853729E0,-4.542004852E0
3.958235285E2,-8.768914948E0,8.875193939E0,-5.787864075E0
3.958335885E2,-7.549400940E0,4.270170135E0,-6.529421997E0
3.958436495E2,-6.696175232E0,5.083428955E-1,-6.375092926E0
3.958537095E2,-5.849984894E0,-1.644480286E0,-5.309309235E0
3.958637705E2,-5.061125336E0,-3.242257690E0,-2.571502533E0
3.958738305E2,-4.488715668E0,-4.673581238E0,1.562750244E0
3.958838915E2,-2.781815186E0,-6.378835144E0,5.495971069E0
3.958939525E2,-5.673202515E-1,-8.339907074E0,8.472531281E0
3.959040125E2,2.987786865E-1,-1.021670425E1,7.415279846E0
3.959140735E2,1.773811340E-1,-1.282577866E1,5.157075806E0
3.959241335E2,7.970924377E-1,-1.402703064E1,4.017944641E0
3.959341945E2,2.771935730E0,-8.245603180E0,-1.022074585E0
3.959442545E2,3.042423248E0,-1.757345581E-1,-1.042881317E1
3.959543155E2,2.083367615E0,2.548300781E0,-1.096859070E1
3.959643755E2,2.026485901E0,-1.062340851E0,-9.802814941E0
3.959744365E2,6.592291260E-1,-8.709488525E0,-7.819888458E0
3.959844975E2,-7.659721527E0,-2.648008438E1,3.254232788E-1
3.959945575E2,-1.271201523E1,-4.320121262E1,1.055185730E1
3.960046185E2,-4.126169586E0,-3.857837585E1,6.970554657E0
3.960146785E2,5.089416504E-2,-2.086975113E1,-7.654033356E0
3.960247395E2,1.608405304E0,-1.193453201E1,-9.631421356E0
3.960347995E2,1.643133087E0,-1.103729782E1,-6.683451691E0
3.960448605E2,2.114502869E0,-1.315479446E1,-3.975133667E0
3.960549205E2,1.720222778E0,-1.823987000E1,-4.102967834E-1
3.960649815E2,4.414320374E-1,-2.578762436E1,3.439846802E0
3.960750425E2,-2.487826538E-1,-2.671449692E1,-1.757046204E0
3.960851025E2,-8.881031799E-1,-2.336176895E1,-7.138954468E0
3.960951635E2,-2.301613770E0,-2.521132278E1,2.975662079E0
3.961052235E2,-6.869365082E0,-2.444416809E1,2.037263489E1
3.961152845E2,-8.046666870E0,-2.169947571E1,1.735221588E1
3.961253445E2,-1.826052704E0,-2.386711807E1,5.460494843E0
3.961354055E2,2.252366180E0,-2.206232117E1,-3.796555023E0
3.961454655E2,2.840343475E0,-1.318353470E1,3.202440491E0
3.961555265E2,3.774401093E0,-4.536316681E0,1.239707016E1
3.961655875E2,5.172044678E0,-2.385289764E0,5.191055145E0
3.961756475E2,6.699767761E0,-3.608995056E-1,-3.711681519E0
3.961857085E2,9.370663605E0,3.185525665E0,-2.527194672E0
3.961957685E2,1.289388702E1,7.015910339E-1,4.157903595E0
3.962058295E2,1.335343140E1,-9.500144348E0,1.020562729E1
3.962158895E2,1.129416367E1,-1.013452515E1,1.068687653E1
3.962259505E2,9.115444336E0,-5.807772675E0,5.324427795E0
3.962360105E2,7.540868683E0,-5.551804962E0,-4.108955383E-1
3.962460715E2,4.539909210E0,-5.411396942E0,-3.776796112E0
3.962561315E2,3.365900574E0,-3.317551117E0,-1.129850464E0
3.962661925E2,2.960992584E0,-2.119592285E-1,6.473438416E0
3.962762535E2,-3.960763550E-1,1.272054749E0,1.295510971E1
3.962863135E2,-4.650529175E0,8.521778870E-1,1.198916840E1
3.962963695E2,-4.668192444E0,-4.354444885E-1,5.665867767E0
3.963064295E2,-3.558999023E0,-3.056493988E0,2.107617188E0
3.963164905E2,-1.801803131E0,-5.861810303E0,-6.059399414E-1
3.963265505E2,8.181985474E-1,-9.141639862E0,-5.219496002E0
3.963366115E2,3.768862610E0,-1.709849350E1,-9.451495514E0
3.963466715E2,6.484665070E0,-2.935530533E1,-1.178005325E1
3.963567325E2,3.134032745E0,-3.932232880E1,-2.266736298E0
3.963667935E2,-3.989054718E0,-3.999203613E1,9.338630219E0
3.963768535E2,-9.205257568E0,-3.335663452E1,9.869276733E0
3.963869145E2,-1.177376633E1,-2.802112976E1,6.067332916E0
3.963969745E2,-1.711944992E1,-2.891986084E1,4.690196686E0
3.964070355E2,-2.207055405E1,-3.166155945E1,6.382727051E0
3.964170955E2,-1.643851593E1,-3.136936707E1,3.818409576E0
3.964271565E2,-3.086581421E0,-2.775677948E1,5.872288513E-1
3.964372165E2,7.740254059E0,-2.876163986E1,-5.867797852E-1
3.964472775E2,1.283086807E1,-3.170047852E1,1.482367401E0
3.964573385E2,1.129102020E1,-2.627725616E1,-1.156345367E0
3.964673985E2,7.046147461E0,-1.772134827E1,-6.525679779E0
3.964774595E2,2.903661804E0,-1.308429108E1,-8.509354706E0
3.964875195E2,-2.714155884E0,-6.962621155E0,-6.649622040E0
3.964975805E2,-5.966891785E0,8.517288208E-2,-7.443720703E0
3.965076405E2,-6.970404968E0,7.830366669E0,-2.125280457E0
3.965177015E2,-6.666237488E0,1.297696426E1,4.352947998E-1
3.965277615E2,-5.453609161E0,1.499057693E1,-1.037342834E0
3.965378225E2,-2.361189880E0,1.363843872E1,-4.704267426E0
3.965478835E2,2.365081787E-1,1.046743286E1,-8.112230530E0
3.965579435E2,-5.673202515E-1,9.442065125E0,-8.272996216E0
3.965680045E2,-5.014422455E0,1.054107971E1,-6.113736420E0
3.965780645E2,-8.701105957E0,9.753567352E0,-4.763244781E0
3.965881255E2,-8.473579102E0,6.841822357E0,-4.846172333E0
3.965981855E2,-7.168143768E0,2.568209381E0,-4.792733459E0
3.966082465E2,-6.499484253E0,9.186396790E-1,-4.191583557E0
3.966183065E2,-4.719984741E0,-2.155517578E-2,-2.892734528E0
3.966283675E2,-2.612816620E0,-1.465901642E0,5.713618469E-1
3.966384285E2,-1.535806274E0,-2.614463196E0,4.886288910E0
3.966484885E2,-7.920030212E-1,-3.477867737E0,7.949967957E0
3.966585495E2,-3.785627747E-1,-4.921914825E0,8.569978638E0
3.966686095E2,-6.243516541E-1,-6.198160858E0,6.919061737E0
3.966786705E2,-1.306333466E0,-7.222780151E0,5.145849152E0
3.966887305E2,-5.565426636E-1,-8.652606812E0,3.192561035E0
3.966987915E2,8.122109985E-1,-7.119494934E0,-4.913083191E0
3.967088515E2,-1.562750244E-1,-2.933599548E0,-1.396610733E1
3.967189125E2,-1.960922241E0,-3.846101990E0,-1.252774841E1
3.967289735E2,-4.184099121E0,-1.487277191E1,-2.405497742E-1
3.967390335E2,-1.029080017E1,-3.035986633E1,2.293350952E1
3.967490945E2,-1.976549744E1,-2.761442551E1,2.335144043E-1
3.967591545E2,-1.502186188E1,-3.167338486E1,-1.083851120E1
3.967692155E2,-3.158132629E0,-2.520593399E1,-1.019784348E1
3.967792755E2,3.611988831E-1,-1.713786163E1,-1.447938995E1
3.967893365E2,2.483036499E0,-1.779634232E1,-1.503967484E1
3.967993965E2,3.718267822E0,-1.836126755E1,-7.646249542E0
3.968094575E2,5.173541565E0,-2.115939880E1,4.141886902E-1
3.968195185E2,6.955436096E0,-2.766786438E1,8.679999847E0
3.968295785E2,6.001918945E0,-2.934587494E1,9.654772797E0
3.968396395E2,2.912493439E0,-2.729214569E1,6.425088959E0
3.968496995E2,-6.330335999E-1,-2.696597397E1,6.263574829E0
3.968597605E2,-3.646267548E0,-2.707090576E1,1.435395081E1
3.968698205E2,-8.014932861E0,-2.383403687E1,1.383258499E1
3.968798815E2,-8.537496185E0,-1.995515305E1,6.928941193E0
3.968899415E2,-3.936214600E0,-1.757285706E1,1.834135895E0
3.969000025E2,9.756710815E-1,-1.247625549E1,3.731739807E-1
3.969100635E2,5.228477325E0,-5.204527130E0,4.324507141E0
3.969201235E2,8.037685547E0,1.377734985E0,3.112926636E0
3.969301845E2,9.765991516E0,6.198460236E0,-1.134041748E0
3.969402445E2,1.251233047E1,4.261937256E0,-1.838626556E0
3.969503055E2,1.266396515E1,-6.516698456E0,5.078040161E0
3.969603655E2,1.051174072E1,-1.275961624E1,1.123683289E1
3.969704265E2,8.324938202E0,-9.442663879E0,8.355474701E0
3.969804865E2,6.791676636E0,-7.534432068E0,3.697910156E0
3.969905475E2,4.015848999E0,-7.328161011E0,-1.511257324E0
3.970006085E2,1.554068298E0,-5.065017242E0,-3.436853027E0
3.970106685E2,1.823657684E0,-9.147477722E-1,3.026406555E0
3.970207295E2,9.943821716E-1,1.335672455E0,1.314162186E1
3.970307895E2,-2.436183929E0,-4.234693909E-1,1.531091080E1
3.970408505E2,-2.534978485E0,-1.596879272E0,5.620961151E0
3.970509105E2,-7.599696350E-1,-2.447560272E0,-7.104226685E-1
3.970609715E2,2.689906311E-1,-2.400258636E0,1.513802032E0
3.970710315E2,1.615440674E0,-3.316802673E0,6.116580505E0
3.970810925E2,2.156565399E0,-4.677772522E0,3.450325012E0
3.970911535E2,1.937570801E0,-6.338419189E0,-4.457580414E0
3.971012135E2,2.769391022E0,-1.156719589E1,-8.449179840E0
3.971112745E2,7.418123932E0,-2.612232834E1,-1.390219025E1
3.971213345E2,1.171119644E1,-4.432103394E1,-5.546865234E0
3.971313955E2,6.391408997E0,-4.952900391E1,1.032358200E1
3.971414555E2,-2.281854858E0,-3.752381882E1,8.631949768E0
3.971515165E2,-7.932005310E0,-3.068798401E1,6.895859985E0
3.971615765E2,-1.279464340E1,-3.028442322E1,6.917564850E0
3.971716375E2,-2.031949539E1,-3.257076874E1,1.149729126E1
3.971816985E2,-1.757480301E1,-3.637376038E1,1.131302444E1
3.971917585E2,-1.614692230E0,-3.745765640E1,2.041305084E0
3.972018195E2,1.290511368E1,-3.687955856E1,-1.003363495E0
3.972118795E2,1.162093414E1,-3.027214874E1,-3.564687195E0
3.972219405E2,6.466552734E0,-1.967523514E1,-8.048612823E0
3.972320005E2,1.838626556E0,-9.599687347E0,-8.680748291E0
3.972420615E2,-4.685706024E0,-5.351371765E0,-6.963668976E0
3.972521215E2,-9.594148865E0,2.338287506E0,-2.515369263E0
3.972621825E2,-1.136182297E1,1.129700775E1,-2.592159576E0
3.972722425E2,-8.720116425E0,1.799692520E1,8.099656677E-1
3.972823035E2,-5.582640839E0,1.704715027E1,2.023192749E0
3.972923649E2,-4.401746521E0,1.193498108E1,-3.424129486E0
3.973024249E2,-3.149151306E0,8.300389252E0,-8.085136871E0
3.973124859E2,-4.348008270E0,8.700656891E0,-8.745713196E0
3.973225459E2,-9.273066559E0,9.015601959E0,-8.273894348E0
3.973326069E2,-1.299851944E1,7.806566162E0,-8.171806641E0
3.973426669E2,-1.236997650E1,7.050638123E0,-8.141868896E0
3.973527279E2,-9.541907501E0,5.576054535E0,-7.303911438E0
3.973627879E2,-6.738686829E0,2.043101349E0,-5.380411377E0
3.973728489E2,-5.087021484E0,1.032852173E-1,-2.636916504E0
3.973829099E2,-3.919898529E0,-4.073030090E-1,-1.749861145E-1
3.973929699E2,-2.895578613E0,-6.959028625E-1,2.022144928E0
3.974030309E2,-1.984872437E0,-1.312321014E0,3.467090149E0
3.974130909E2,-4.692741394E-1,-2.917433167E0,3.543880463E0
3.974231519E2,1.479223938E0,-5.451663208E0,2.141746216E0
3.974332119E2,2.975063324E0,-8.569529572E0,2.076182556E-1
3.974432729E2,3.692970428E0,-1.340013428E1,-2.140548706E-1
3.974533329E2,4.715643768E0,-1.607896362E1,-1.803898773E0
3.974633939E2,5.761219482E0,-1.147738266E1,-8.720715179E0
3.974734549E2,5.049898682E0,-4.808750153E0,-1.356583969E1
3.974835149E2,2.423909454E0,-2.872227173E0,-1.132484985E1
3.974935759E2,1.250499573E0,-7.591014404E0,-5.334456940E0
3.975036359E2,-3.691174164E0,-3.884317520E1,3.099200180E1
3.975136969E2,-2.079400864E1,-5.178316635E1,1.993180161E1
3.975237569E2,-2.070284821E1,-3.981345749E1,-7.960745544E0
3.975338179E2,-9.389374695E0,-1.551134399E1,-9.590107269E0
3.975438779E2,-7.500901794E-1,-8.981921997E0,-1.019005966E1
3.975539389E2,2.974165192E0,-6.884783020E0,-1.379112122E1
3.975639999E2,4.136797485E0,-9.138945465E0,-1.217792587E1
3.975740599E2,5.149591370E0,-1.393826523E1,-1.021999741E1
3.975841209E2,5.124593353E0,-2.295775909E1,-9.381141815E0
3.975941809E2,2.759810944E0,-3.036750046E1,-4.455634460E0
3.976042419E2,4.620890808E0,-3.297971832E1,-1.702709198E0
3.976143019E2,4.784051514E0,-3.632136932E1,1.157617722E1
3.976243629E2,-2.644251251E0,-3.124737076E1,4.150613754E1
3.976344229E2,-8.327033844E0,-2.144994461E1,1.899205582E1
3.976444839E2,-5.845793610E0,-2.073712692E1,-2.817141724E-1
3.976545449E2,-2.889890442E0,-1.804497528E1,-9.544152832E0
3.976646049E2,-5.418731689E-1,-1.007090744E1,8.372090149E-1
3.976746659E2,5.463787994E0,-5.354964294E0,1.132949020E1
3.976847259E2,1.072714279E1,-3.768862610E0,5.690117340E0
3.976947869E2,1.266546204E1,-5.782475281E-1,-1.270108795E0
3.977048469E2,1.517544250E1,1.441801758E0,1.552122345E0
3.977149079E2,1.604393646E1,-3.492686920E0,8.257129211E0
3.977249689E2,1.128952332E1,-9.917326813E0,8.996890869E0
3.977350289E2,5.928272095E0,-9.014554138E0,6.537505188E0
3.977450899E2,3.413202209E0,-8.824299774E0,1.464404755E0
3.977551499E2,1.935475159E0,-6.864724731E0,-1.913770294E0
3.977652109E2,1.905238037E0,-2.293829956E0,7.782316589E-1
3.977752709E2,2.243384857E0,1.839824066E0,7.792495422E0
3.977853319E2,-1.371747437E0,2.030677185E0,1.185878952E1
3.977953919E2,-5.785918121E0,7.006929016E-1,9.143735504E0
3.978054529E2,-5.880820770E0,-4.061054993E-1,3.291056213E0
3.978155129E2,-4.951852570E0,-3.257675629E0,1.664688263E0
3.978255739E2,-3.270997925E0,-6.339916077E0,4.443060608E0
3.978356349E2,-7.788304138E-1,-7.050638123E0,3.483106842E0
3.978456949E2,1.247805176E0,-7.883356476E0,-4.920717316E0
3.978557559E2,3.219804382E0,-1.226130249E1,-1.134939880E1
3.978658159E2,7.457192688E0,-2.598162094E1,-1.689521622E1
3.978758769E2,9.355545044E0,-4.189278351E1,-1.163440613E1
3.978859369E2,2.891986084E-1,-4.543846024E1,1.115046249E1
3.978959979E2,-8.079149323E0,-2.995780243E1,1.380609009E1
3.979060579E2,-1.076725937E1,-2.022159897E1,5.669609985E0
3.979161189E2,-1.245664627E1,-2.107108246E1,2.290985870E0
3.979261799E2,-1.500270172E1,-2.420586365E1,2.031575317E0
3.979362399E2,-2.080837875E1,-2.919483902E1,6.777156830E0
3.979463009E2,-1.595786545E1,-3.203203903E1,8.729247437E0
3.979563609E2,-4.326004028E-1,-2.912897598E1,3.197051697E0
3.979664219E2,1.093296478E1,-2.979988083E1,8.967851257E-1
3.979764819E2,1.247146545E1,-2.920890976E1,1.489402771E-1
3.979865429E2,8.777147827E0,-2.190275299E1,-3.302731934E0
3.979966029E2,5.673501892E0,-1.334864136E1,-6.600524139E0
3.980066639E2,2.606829071E0,-6.408922577E0,-7.084318085E0
3.980167249E2,-3.152294769E0,-2.048490143E0,-4.766088867E0
3.980267849E2,-6.303990784E0,1.474882965E0,-3.300785980E0
3.980368459E2,-6.957831116E0,5.278922424E0,-3.068918152E0
3.980469059E2,-6.137985992E0,9.910890198E0,-6.506968689E-1
3.980569669E2,-3.199297028E0,1.183813248E1,2.945874023E-1
3.980670269E2,-7.469467163E-1,1.061412781E1,-2.146087189E0
3.980770879E2,-1.610500946E0,9.283993835E0,-7.942333832E0
3.980871479E2,-2.731669464E0,8.332272949E0,-8.316555634E0
3.980972089E2,-7.055278473E0,9.269474030E0,-5.984105988E0
3.981072699E2,-9.974358215E0,8.871751099E0,-6.511758728E0
3.981173299E2,-9.081315308E0,6.997648315E0,-8.490344238E0
3.981273909E2,-6.802753601E0,3.458408203E0,-8.088879089E0
3.981374509E2,-5.466033325E0,1.066681824E0,-5.879922638E0
3.981475119E2,-3.943699036E0,-1.348695374E-1,-3.469634857E0
3.981575719E2,-1.833237762E0,-1.397194519E0,-3.915856934E-1
3.981676329E2,2.076182556E-1,-2.166594543E0,3.243455200E0
3.981776929E2,1.678010559E0,-3.026855621E0,7.957153015E0
3.981877539E2,2.431244202E0,-5.331463165E0,1.154953262E1
3.981978149E2,2.528392181E0,-8.008795624E0,1.021670425E1
3.982078749E2,2.654280396E0,-9.677824860E0,4.817432098E0
3.982179359E2,1.642085266E0,-1.036130356E1,-3.985761566E0
3.982279959E2,-1.935774536E0,-1.188752975E1,-6.242768097E0
3.982380569E2,-5.084925842E0,-2.215258347E1,4.927303619E0
3.982481169E2,-8.061336365E0,-3.198054611E1,6.118376770E0
3.982581779E2,-1.237910751E1,-2.412458267E1,-5.013374634E0
3.982682379E2,-1.128398483E1,-2.257904663E1,-8.521030426E0
3.982782989E2,-5.199138336E0,-1.737975861E1,-8.700656891E0
3.982883599E2,-1.740430756E0,-1.258867172E1,-1.071816147E1
3.982984196E2,1.168769531E0,-1.446636703E1,-1.477921646E1
3.983084806E2,2.633922729E0,-1.739008713E1,-1.333277435E1
3.983185406E2,2.934946747E0,-1.767599258E1,-7.031627655E0
3.983286016E2,2.713706818E0,-2.018238052E1,-4.493655396E-1
3.983386616E2,2.289339294E0,-2.501163803E1,1.250918701E1
3.983487226E2,-7.664062500E-2,-2.500295609E1,1.782059189E1
3.983587836E2,-1.411414948E0,-2.288081909E1,1.081096848E1
3.983688436E2,-3.529809723E0,-2.532269119E1,1.005040009E1
3.983789046E2,-4.102219391E0,-2.881118683E1,1.455947342E1
3.983889646E2,-2.797682190E0,-2.699875580E1,1.184501816E1
3.983990256E2,-3.502865753E0,-2.162118851E1,4.256548462E0
3.984090856E2,-2.891836395E0,-1.696437241E1,1.185085602E0
3.984191466E2,-1.947150879E0,-1.093595856E1,1.050814819E0
3.984292066E2,-9.238787842E-1,-3.854334869E0,3.206781464E0
3.984392676E2,2.538571014E0,4.818479919E-1,2.522554321E0
3.984493286E2,7.180118866E0,2.506537628E0,-2.152523804E-1
3.984593886E2,1.201491486E1,3.263513489E0,-1.551523590E0
3.984694496E2,1.461276260E1,-9.970765686E-1,1.315763855E0
3.984795096E2,1.347048798E1,-8.793613586E0,6.392307129E0
3.984895706E2,9.799671478E0,-1.072579559E1,6.847360840E0
3.984996306E2,6.033952332E0,-8.869505768E0,6.469845886E0
3.985096916E2,3.613785095E0,-6.468798065E0,4.896168365E0
3.985197516E2,2.615810394E0,-5.551804962E0,2.190844116E0
3.985298126E2,2.417472839E0,-3.586242371E0,4.440216522E0
3.985398736E2,1.045126648E0,-1.377884674E0,9.016051025E0
3.985499336E2,-1.886077881E0,-1.137185211E0,1.197345108E1
3.985599946E2,-3.327729950E0,-1.084494781E0,8.164471893E0
3.985700546E2,-2.342329102E0,-1.703158264E0,1.788331146E0
3.985801156E2,-1.280437317E0,-2.397264862E0,1.604363708E0
3.985901756E2,-8.906478882E-2,-3.150498505E0,3.989653473E0
3.986002366E2,1.039887543E0,-4.204007721E0,2.573298798E0
3.986102976E2,1.744322662E0,-6.044131165E0,-3.008443909E0
3.986203576E2,2.838397522E0,-1.156360336E1,-7.852221222E0
3.986304186E2,6.894512787E0,-2.495640289E1,-1.360326187E1
3.986404786E2,1.052910461E1,-4.015998688E1,-8.771609344E0
3.986505396E2,6.222859497E0,-4.501035049E1,7.793094177E0
3.986605996E2,-1.548829193E0,-3.475412842E1,7.800129547E0
3.986706606E2,-6.939120026E0,-2.931698502E1,4.084107056E0
3.986807206E2,-1.182451080E1,-2.998085449E1,4.572840729E0
3.986907816E2,-1.660721512E1,-2.968611740E1,7.044351196E0
3.987008426E2,-1.417372559E1,-3.061134338E1,9.873318329E0
3.987109026E2,-1.501826935E0,-3.202799744E1,2.518812103E0
3.987209636E2,1.129670837E1,-3.145543808E1,3.444337463E-1
3.987310236E2,1.162138321E1,-2.797158279E1,-6.921606445E-1
3.987410846E2,8.349038086E0,-2.271481430E1,-6.117628326E0
3.987511446E2,4.784500580E0,-1.337528595E1,-5.195246429E0
3.987612056E2,-2.008672943E0,-8.094567261E0,-4.697681122E0
3.987712656E2,-5.524860992E0,-5.080734558E0,-5.261708221E0
3.987813266E2,-7.311395874E0,2.087558899E0,-3.287313995E0
3.987913876E2,-7.206913147E0,7.208559723E0,-2.014510803E0
3.988014476E2,-6.191424866E0,1.070199509E1,-2.993774414E-2
3.988115086E2,-5.726791077E0,1.293804520E1,-3.254232788E-1
3.988215686E2,-4.256847839E0,1.070783295E1,-4.404440918E0
3.988316296E2,-3.242407379E0,8.068521423E0,-5.923482056E0
3.988416896E2,-5.153333588E0,8.340505829E0,-5.764812012E0
3.988517506E2,-9.803713074E0,9.666747894E0,-5.407654724E0
3.988618106E2,-1.226968506E1,1.088266937E1,-6.839427338E0
3.988718716E2,-1.098924774E1,9.985285492E0,-7.890990601E0
3.988819326E2,-7.795638885E0,6.277795258E0,-6.982529755E0
3.988919926E2,-5.558540955E0,3.548820190E0,-5.153034210E0
3.989020536E2,-3.361559601E0,1.724264374E0,-3.327879639E0
3.989121136E2,-1.866917725E0,1.895059204E-1,-2.740800476E-1
3.989221746E2,-8.116122437E-1,-1.110241241E0,3.063828735E0
3.989322346E2,6.138734436E-1,-2.576741638E0,5.687722321E0
3.989422956E2,2.351909180E0,-5.492079163E0,7.323969727E0
3.989523566E2,3.238964539E0,-8.399782562E0,6.332731018E0
3.989624166E2,3.933520203E0,-1.159818146E1,4.966072998E0
3.989724776E2,5.367238770E0,-1.338172256E1,1.462758179E0
3.989825376E2,6.133944397E0,-8.986262970E0,-7.333400116E0
3.989925986E2,4.702471161E0,-1.646276550E0,-1.360595627E1
3.990026586E2,2.725532227E0,3.101101227E0,-1.361778168E1
3.990127196E2,1.116977234E0,2.952160950E0,-1.162946640E1
3.990227806E2,1.082399139E0,-1.617236938E0,-8.529712372E0
3.990328406E2,-4.722529449E0,-2.675670914E1,-1.546134796E0
3.990429016E2,-2.783716232E1,-5.987473984E1,8.843908997E0
3.990529616E2,-3.274575485E1,-6.193984543E1,1.746597931E1
3.990630226E2,-1.423330170E1,-2.907793213E1,-1.020877075E0
3.990730826E2,6.408174133E-1,-1.617341721E1,-1.192135941E1
3.990831436E2,4.664599915E0,-1.618329666E1,-1.452534439E1
3.990932036E2,8.584797821E0,-2.101899078E1,-1.233390152E1
3.991032646E2,1.454884552E1,-2.652484131E1,-7.731123047E0
3.991133256E2,1.362152390E1,-3.086132355E1,-3.569327545E0
3.991233856E2,7.224875793E0,-2.243818954E1,3.463796997E-1
3.991334466E2,4.445455627E0,-2.141701309E1,6.717431030E0
3.991435066E2,-1.670226746E0,-2.495924698E1,1.569755676E1
3.991535676E2,-6.906487885E0,-2.005319916E1,1.517798721E1
3.991636276E2,-7.708669739E0,-1.632355499E1,1.610216537E1
3.991736886E2,-5.685776367E0,-1.670181839E1,8.723858643E0
3.991837486E2,-5.559139709E0,-1.391895538E1,4.142785034E0
3.991938096E2,-5.229674835E0,-6.912774811E0,8.315208435E0
3.992038706E2,-7.646099854E-1,-2.986439667E0,6.078559570E0
3.992139306E2,5.836512909E0,-1.099613342E0,7.623646545E-1
3.992239916E2,1.315150131E1,-5.203179932E-1,4.047882385E0
3.992340516E2,1.789618469E1,-3.846551056E0,9.550589447E0
3.992441126E2,1.596011078E1,-5.368885345E0,9.697284393E0
