"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.337992882E2,-2.274507582E-1,-3.360981345E-1,1.051499322E-1
5.338093502E2,-3.430124819E-1,-4.334189370E-2,5.521832034E-2
5.338194112E2,-6.913211942E-1,3.189428151E-1,-5.805490538E-2
5.338294722E2,-1.068017602E0,4.269185662E-1,-1.419820338E-1
5.338395332E2,-9.310225844E-1,1.768110693E-1,-1.623822898E-1
5.338495942E2,-5.017729402E-1,-1.904260516E-1,-1.131955832E-1
5.338596562E2,-4.181752503E-1,-5.664135516E-2,-2.087045163E-1
5.338697172E2,6.718503684E-2,1.498036459E-2,-2.144433707E-1
5.338797782E2,1.078211188E0,-1.933039725E-1,-2.557144165E-1
5.338898392E2,1.818892956E0,-3.022999465E-1,-5.743581653E-1
5.338999002E2,2.033533812E0,-2.546685636E-1,-9.454315901E-1
5.339099622E2,2.118930101E0,-9.994611889E-2,-1.118032694E0
5.339200232E2,2.203576803E0,1.007873043E-1,-1.331633329E0
5.339300842E2,2.372246027E0,6.194483861E-2,-1.506167769E0
5.339401452E2,2.719379187E0,-6.855174899E-2,-1.519703746E0
5.339502062E2,2.979455233E0,-4.065526724E-1,-1.442051530E0
5.339602672E2,3.060330153E0,-8.756213784E-1,-1.386421084E0
5.339703292E2,3.034362078E0,-1.280295610E0,-1.421563864E0
5.339803902E2,3.035296440E0,-1.399700522E0,-1.333326101E0
5.339904512E2,3.068141937E0,-1.363959551E0,-1.197778344E0
5.340005122E2,3.054459572E0,-1.478689790E0,-1.083594084E0
5.340105732E2,3.005166769E0,-1.682025075E0,-9.742736816E-1
5.340206352E2,2.907331944E0,-1.678716421E0,-8.213963509E-1
5.340306962E2,2.737009764E0,-1.514790058E0,-7.878434062E-1
5.340407572E2,2.557367802E0,-1.266399264E0,-7.797963023E-1
5.340508182E2,2.358608723E0,-7.767261863E-1,-7.541383505E-1
5.340608792E2,1.961321235E0,4.290317893E-1,-8.778550029E-1
5.340709412E2,1.663501978E0,1.241071463E0,-9.896286726E-1
5.340810022E2,1.691398859E0,1.074193478E0,-1.079795241E0
5.340910632E2,1.648579001E0,2.964742780E-1,-1.185257554E0
5.341011242E2,1.734476089E0,1.057218909E-1,-1.320246696E0
5.341111852E2,1.767835975E0,3.229605258E-1,-1.433766007E0
5.341212472E2,1.752401471E0,7.298433781E-1,-1.463768840E0
5.341313082E2,1.740933657E0,1.175079107E0,-1.454992175E0
5.341413692E2,1.682838321E0,1.444939971E0,-1.482627988E0
5.341514302E2,1.514078259E0,1.522019029E0,-1.467992067E0
5.341614912E2,1.245509148E0,1.451511383E0,-1.356746912E0
5.341715532E2,9.632463455E-1,1.330729008E0,-1.159819245E0
5.341816142E2,7.013047934E-1,1.305914760E0,-9.482221603E-1
5.341916752E2,4.399618804E-1,1.252267599E0,-7.694529891E-1
5.342017362E2,1.806038767E-1,1.118468285E0,-6.002792120E-1
5.342117972E2,-5.784518272E-2,1.000983477E0,-4.384205937E-1
5.342218592E2,-2.652559876E-1,8.520119190E-1,-3.087868989E-1
5.342319202E2,-4.940454960E-1,6.962553859E-1,-2.068256289E-1
5.342419812E2,-7.514919043E-1,5.100286603E-1,-1.099429950E-1
5.342520422E2,-1.060468197E0,2.339661568E-1,8.548229933E-3
5.342621032E2,-1.385420561E0,-7.362399995E-2,1.735014170E-1
5.342721652E2,-1.702126503E0,-3.735465109E-1,3.602137864E-1
5.342822262E2,-2.011921406E0,-5.823683143E-1,5.337414145E-1
5.342922872E2,-2.300995827E0,-6.216244102E-1,7.053059936E-1
5.343023482E2,-2.585330486E0,-4.347964823E-1,8.470955491E-1
5.343124092E2,-2.890181541E0,-6.331952289E-3,9.873021841E-1
5.343224712E2,-3.175323963E0,5.762220621E-1,1.256469011E0
5.343325322E2,-3.230131865E0,1.258873701E0,1.632661104E0
5.343425932E2,-2.554445744E0,1.954819679E0,1.930030227E0
5.343526542E2,-9.749823809E-1,2.631827354E0,1.550980091E0
5.343627152E2,1.465808153E-1,2.260440826E0,1.510932893E-1
5.343727762E2,7.735837102E-1,5.554152131E-1,-1.295928597E0
5.343828382E2,1.025610566E0,1.895954013E-1,-2.064667463E0
5.343928992E2,1.104206920E0,1.011999249E0,-2.090324163E0
5.344029602E2,9.279200435E-1,1.648970008E0,-1.979492068E0
5.344130212E2,4.519180655E-1,1.470870852E0,-1.620664716E0
5.344230816E2,3.715316951E-2,4.777375460E-1,-9.784302115E-1
5.344331436E2,-4.818274081E-1,-1.184465408E0,2.436142713E-1
5.344432046E2,-1.020118952E0,-1.765052676E0,1.938951135E0
5.344532656E2,-9.288402200E-1,-1.726224303E0,2.582283258E0
5.344633266E2,1.424097717E-1,-8.819605112E-1,1.791739106E0
5.344733876E2,8.013657928E-1,1.322532892E0,9.795706272E-1
5.344834496E2,2.157634020E0,5.014803410E0,4.613822699E-1
5.344935106E2,1.514391780E0,1.006174207E0,4.253512919E-1
5.345035716E2,6.908767819E-1,-1.557755470E0,3.079136908E-1
5.345136326E2,4.742387831E-1,-1.145400643E0,4.963791966E-1
5.345236936E2,-4.970560223E-2,-7.495542169E-1,4.878008068E-1
5.345337556E2,-6.577992439E-1,-5.641630292E-1,3.149251640E-1
5.345438166E2,-1.244903326E0,-4.575908184E-1,3.801768422E-1
5.345538776E2,-1.557754159E0,-2.603603005E-1,6.161526442E-1
5.345639386E2,-1.618347645E0,1.352089457E-2,7.947707176E-1
5.345739996E2,-1.508831859E0,5.570302606E-1,8.630827069E-1
5.345840616E2,-1.436791182E0,1.369330287E0,8.792653680E-1
5.345941226E2,-1.981348276E0,1.724807978E0,9.605023861E-1
5.346041836E2,-3.183155298E0,9.557673335E-1,9.542533755E-1
5.346142446E2,-3.360349417E0,2.204666436E-1,3.439601958E-1
5.346243056E2,-2.722770452E0,-4.089838266E-1,-2.975746393E-1
5.346343676E2,-1.939925790E0,-9.814989567E-1,-5.439098477E-1
5.346444286E2,-1.418258548E0,-1.287288189E0,-4.275121987E-1
5.346544896E2,-1.182003617E0,-1.234984040E0,-1.850004941E-1
5.346645506E2,-1.193097115E0,-1.155512333E0,1.479196921E-2
5.346746116E2,-1.420153141E0,-1.213463068E0,1.621529311E-1
5.346846736E2,-1.868634224E0,-1.893698692E0,3.959707618E-1
5.346947346E2,-2.327211857E0,-2.684414148E0,6.371770501E-1
5.347047956E2,-2.349635124E0,-2.404101372E0,7.051059008E-1
5.347148566E2,-2.040566921E0,-1.348912358E0,7.597705126E-1
5.347249176E2,-1.671157122E0,-5.228517652E-1,9.722611904E-1
5.347349786E2,-1.493209004E0,-3.181396127E-1,1.185205698E0
5.347450406E2,-1.529575467E0,-5.238896012E-1,1.236969113E0
5.347551016E2,-1.538369536E0,-7.341501713E-1,1.182266116E0
5.347651626E2,-1.357040763E0,-7.739123106E-1,1.067510366E0
5.347752236E2,-1.118871331E0,-8.037183881E-1,9.977297783E-1
5.347852846E2,-1.022583246E0,-7.380170226E-1,9.670541286E-1
5.347953466E2,-1.084068418E0,-4.480043948E-1,9.206890464E-1
5.348054076E2,-1.151402593E0,-1.087085679E-1,8.836269975E-1
5.348154686E2,-1.163276315E0,9.207167476E-2,8.627749681E-1
5.348255296E2,-1.166049123E0,1.486573070E-1,8.365857005E-1
5.348355906E2,-1.157318473E0,1.443531644E-2,8.219712973E-1
5.348456526E2,-1.052580476E0,-3.048114479E-1,8.666034341E-1
5.348557136E2,-8.853473663E-1,-7.740995884E-1,9.953510761E-1
5.348657746E2,-6.991734505E-1,-1.059360623E0,1.129868269E0
5.348758356E2,-5.251001716E-1,-1.176146984E0,1.131605744E0
5.348858966E2,-2.915325463E-1,-1.173555732E0,1.024385214E0
5.348959586E2,-5.051436275E-2,-1.009092569E0,8.697878718E-1
5.349060196E2,-3.992438689E-2,-7.202663422E-1,6.023061872E-1
5.349160806E2,-3.619956374E-1,-3.114263713E-1,2.223594189E-1
5.349261416E2,-8.049985766E-1,1.173862964E-1,-1.271675676E-1
5.349362026E2,-8.472310305E-1,8.147250116E-2,-2.182514071E-1
5.349462646E2,-2.711165845E-1,-2.884380221E-1,-1.393023729E-1
5.349563256E2,1.347686052E-1,-3.504697084E-1,-3.506859839E-1
5.349663866E2,4.067449272E-1,-2.022660375E-1,-6.960980296E-1
5.349764476E2,1.044135571E0,-1.447793096E-1,-1.001027703E0
5.349865086E2,1.732434034E0,-1.009783149E-1,-1.374508858E0
5.349965706E2,2.116520643E0,-3.338179588E-1,-1.711339831E0
5.350066316E2,2.450475693E0,-3.767440915E-1,-1.854066968E0
5.350166926E2,2.808448315E0,-4.923940003E-1,-1.697319388E0
5.350267536E2,3.144475460E0,-1.992650777E-1,-1.517415524E0
5.350368146E2,3.084527493E0,-1.194780990E-1,-1.505447030E0
5.350468766E2,2.977831125E0,-3.462569416E-1,-1.567549944E0
5.350569376E2,2.970088005E0,-7.355423570E-1,-1.545578599E0
5.350669986E2,2.907387495E0,-1.181408525E0,-1.567323804E0
5.350770596E2,2.827619553E0,-1.604779243E0,-1.691712856E0
5.350871206E2,2.766642809E0,-2.105308294E0,-1.830497146E0
5.350971826E2,2.650895596E0,-2.440024614E0,-1.734103560E0
5.351072436E2,2.588711023E0,-2.370509863E0,-1.497035146E0
5.351173046E2,2.572369099E0,-1.996004343E0,-1.320989013E0
5.351273656E2,2.409730673E0,-1.496981978E0,-1.240354657E0
5.351374266E2,1.963748217E0,-8.693763614E-1,-1.258347750E0
5.351474886E2,1.479392648E0,-4.706258476E-1,-1.240103960E0
5.351575496E2,8.634034991E-1,4.167042673E-1,-1.386899233E0
5.351676106E2,6.502503753E-1,8.874092698E-1,-1.721097946E0
5.351776716E2,8.241577148E-1,4.504165053E-1,-2.031372309E0
5.351877326E2,9.325554967E-1,7.586904103E-4,-2.178084135E0
5.351977936E2,1.009041548E0,2.107079327E-1,-2.117405891E0
5.352078556E2,1.096582890E0,8.387829661E-1,-1.915485740E0
5.352179166E2,1.213996291E0,1.615356207E0,-1.730661273E0
5.352279776E2,1.369213343E0,2.081435680E0,-1.548832417E0
5.352380386E2,1.443749547E0,2.220034122E0,-1.431805372E0
5.352480996E2,1.448301554E0,2.207709312E0,-1.309140563E0
5.352581616E2,1.368589163E0,2.118877411E0,-1.088716269E0
5.352682226E2,1.179395437E0,2.137480021E0,-8.188167810E-1
5.352782836E2,8.895335793E-1,2.189848661E0,-6.040570736E-1
5.352883446E2,5.940102339E-1,2.107159376E0,-4.497528970E-1
5.352984056E2,3.575505316E-1,1.948223352E0,-3.295287490E-1
5.353084676E2,1.697938144E-1,1.852395654E0,-1.714693904E-1
5.353185286E2,-1.227658764E-1,1.765483856E0,-5.642536655E-2
5.353285896E2,-4.870293140E-1,1.553515553E0,1.781856827E-2
5.353386506E2,-8.629619479E-1,1.198070049E0,1.373020858E-1
5.353487116E2,-1.259050369E0,7.713586688E-1,3.068548143E-1
5.353587736E2,-1.712017775E0,4.424287081E-1,4.615930021E-1
5.353688346E2,-2.127193213E0,3.671075106E-1,5.341721773E-1
5.353788956E2,-2.458668470E0,5.761821866E-1,5.603625178E-1
5.353889566E2,-2.750247002E0,9.932820201E-1,5.938341618E-1
5.353990176E2,-2.992348433E0,1.532111049E0,6.472803950E-1
5.354090796E2,-2.887112617E0,2.063244104E0,8.651087284E-1
5.354191415E2,-1.993758917E0,1.833607674E0,1.010028601E0
5.354292025E2,-6.922805905E-1,6.929925084E-1,4.442047477E-1
5.354392635E2,-2.229762226E-1,-8.723299503E-1,-5.676001906E-1
5.354493245E2,3.716700971E-1,-6.737838984E-1,-1.279932380E0
5.354593865E2,1.074012041E0,1.384996772E0,-1.553236604E0
5.354694475E2,1.644098639E0,3.025281906E0,-1.814646244E0
5.354795085E2,1.713774920E0,3.857112646E0,-1.977058291E0
5.354895695E2,1.180524111E0,3.279490232E0,-1.544470310E0
5.354996305E2,2.075653970E-1,3.318782151E-1,-1.819459721E-2
5.355096925E2,-5.543698668E-1,-9.620334506E-1,1.668385029E0
5.355197535E2,-1.116304040E0,-1.907845736E0,2.377826929E0
5.355298145E2,-1.529195666E0,-2.429709196E0,2.564683914E0
5.355398755E2,8.286093920E-2,-6.552379131E-1,1.132182837E0
5.355499365E2,3.316131830E0,8.793541193E-1,-1.079586983E0
5.355599985E2,1.712610006E0,-6.849297285E-1,-7.209657431E-1
5.355700595E2,4.589043856E-1,-1.212819815E0,-2.717151642E-1
5.355801205E2,1.519870609E-1,-9.467602968E-1,-3.706802055E-2
5.355901815E2,-4.279204905E-1,-6.405826211E-1,4.353672266E-1
5.356002425E2,-1.146253109E0,-1.021958947E0,1.121545076E0
5.356103045E2,-1.763940334E0,-1.168545604E0,1.692873716E0
5.356203655E2,-2.182271481E0,-6.748772264E-1,1.914378405E0
5.356304265E2,-2.458380938E0,1.247312576E-1,1.953270197E0
5.356404875E2,-2.489268541E0,1.026291966E0,1.816087604E0
5.356505485E2,-2.220511913E0,1.705528736E0,1.488443494E0
5.356606105E2,-1.912863493E0,1.979293466E0,1.144496799E0
5.356706715E2,-1.806076169E0,1.563161373E0,9.858386517E-1
5.356807325E2,-1.905631542E0,-1.153070554E-1,1.056881428E0
5.356907935E2,-1.820075870E0,-1.538938522E0,8.607497215E-1
5.357008545E2,-1.817093134E0,-2.009339571E0,3.714148998E-1
5.357109165E2,-1.980448127E0,-1.949994087E0,2.176873758E-2
5.357209775E2,-2.006022215E0,-1.406675458E0,3.166025504E-3
5.357310385E2,-1.615430832E0,-5.735453963E-1,1.586560756E-1
5.357410995E2,-1.047256351E0,1.287538707E-1,4.524901211E-1
5.357511605E2,-8.561260104E-1,1.290943287E-2,7.160658240E-1
5.357612225E2,-1.347070932E0,-1.363611937E0,7.930399776E-1
5.357712835E2,-2.067582846E0,-3.211919308E0,7.766723037E-1
5.357813445E2,-1.858436108E0,-3.315423012E0,6.383487582E-1
5.357914055E2,-1.459801555E0,-2.771110773E0,6.214525104E-1
5.358014665E2,-1.396294832E0,-2.115600824E0,7.000789046E-1
5.358115285E2,-1.744174361E0,-1.328846812E0,8.293899894E-1
5.358215895E2,-2.166274786E0,-4.172677994E-1,9.775821567E-1
5.358316505E2,-2.401968002E0,3.501130641E-1,1.133897543E0
5.358417115E2,-2.221768618E0,5.620876551E-1,1.168434739E0
5.358517725E2,-1.624622464E0,1.893466413E-1,1.121078610E0
5.358618345E2,-1.011485815E0,-2.951603830E-1,1.065521359E0
5.358718955E2,-7.993967533E-1,-4.535312355E-1,9.985392094E-1
5.358819565E2,-9.119560719E-1,-4.038786888E-2,9.256977439E-1
5.358920175E2,-1.056210756E0,6.023482680E-1,8.760699034E-1
5.359020785E2,-1.073575258E0,8.445835114E-1,8.249909878E-1
5.359121405E2,-1.005441070E0,3.736180961E-1,8.188283443E-1
5.359222015E2,-7.749143839E-1,-5.574765205E-1,8.666707277E-1
5.359322625E2,-4.315496981E-1,-1.236701131E0,9.768850803E-1
5.359423235E2,-1.576923281E-1,-1.385664463E0,1.060102463E0
5.359523845E2,1.139116008E-3,-1.276078224E0,9.676904678E-1
5.359624465E2,1.427748054E-1,-9.266688824E-1,7.233233452E-1
5.359725075E2,2.128357440E-1,-4.781349301E-1,4.279236197E-1
5.359825685E2,1.463716850E-2,-1.075994894E-1,9.391368926E-2
5.359926295E2,-4.362149537E-1,2.166749984E-1,-2.911719382E-1
5.360026905E2,-7.997606397E-1,4.248415232E-1,-5.387660265E-1
5.360127525E2,-5.697498918E-1,8.724544942E-2,-5.513693094E-1
5.360228135E2,3.791841567E-1,-3.424865007E-1,-3.632516265E-1
5.360328745E2,1.119368315E0,-2.118117958E-1,-3.378842473E-1
5.360429355E2,1.396613002E0,1.469727308E-1,-5.718743801E-1
5.360529965E2,1.760328293E0,1.989018023E-1,-9.313490987E-1
5.360630585E2,2.332420349E0,-3.212156519E-2,-1.323593855E0
5.360731195E2,2.759706497E0,-7.107771635E-1,-1.664930820E0
5.360831805E2,3.026499987E0,-1.421068907E0,-1.853185415E0
5.360932415E2,3.140598297E0,-1.287478924E0,-1.881184578E0
5.361033025E2,2.962908030E0,6.545298547E-2,-1.809703469E0
5.361133645E2,2.691722631E0,9.808778763E-1,-1.696295142E0
5.361234255E2,2.565639734E0,3.247607946E-1,-1.707334280E0
5.361334865E2,2.589438200E0,-1.335202456E0,-1.678213358E0
5.361435475E2,2.621046066E0,-2.775850534E0,-1.745099783E0
5.361536085E2,2.506281137E0,-3.373454571E0,-1.917270184E0
5.361636705E2,2.329594612E0,-3.202652454E0,-2.059507847E0
5.361737315E2,2.121626854E0,-2.589798689E0,-2.029308558E0
5.361837925E2,1.819883347E0,-1.608981609E0,-1.885146022E0
5.361938535E2,1.409701943E0,-6.765329838E-1,-1.734662533E0
5.362039155E2,1.046660066E0,-2.675742507E-1,-1.585784078E0
5.362139765E2,3.844746947E-1,6.777099967E-1,-1.674807787E0
5.362240375E2,-2.221864760E-1,2.212422132E0,-2.224204779E0
5.362340985E2,1.238533109E-2,2.519540310E0,-2.985983133E0
5.362441595E2,3.824302256E-1,1.800106168E0,-3.306595087E0
5.362542205E2,4.962762296E-1,1.472784281E0,-3.027332544E0
5.362642825E2,5.599739552E-1,2.068871975E0,-2.468836784E0
5.362743435E2,6.735938787E-1,2.691713572E0,-1.816919923E0
5.362844045E2,8.540515304E-1,2.904829741E0,-1.411841035E0
5.362944655E2,1.081799507E0,2.624721289E0,-1.315957308E0
5.363045275E2,1.251557112E0,2.217349768E0,-1.271941066E0
5.363145885E2,1.289517522E0,2.024370432E0,-1.120825291E0
5.363246495E2,1.132615805E0,2.052419662E0,-8.632260561E-1
5.363347105E2,8.055059314E-1,1.885966778E0,-6.100215316E-1
5.363447715E2,5.171846151E-1,1.648343325E0,-3.677543402E-1
5.363548335E2,3.410371244E-1,1.397783279E0,-1.017126217E-1
5.363648945E2,1.609546840E-1,1.261371017E0,1.031025723E-1
5.363749555E2,-3.887877986E-2,1.188735366E0,2.468621731E-1
5.363850165E2,-2.711817920E-1,1.088941693E0,3.582718074E-1
5.363950775E2,-5.329676270E-1,9.751583934E-1,4.539862871E-1
5.364051395E2,-8.087411523E-1,8.411694169E-1,5.994864702E-1
5.364152005E2,-1.142991066E0,6.393875480E-1,8.221737742E-1
5.364252606E2,-1.534145832E0,3.621453345E-1,1.086091876E0
5.364353216E2,-1.983203650E0,1.009262055E-1,1.314298272E0
5.364453826E2,-2.345639229E0,2.600346506E-1,1.468892455E0
5.364554446E2,-2.633252859E0,7.048632503E-1,1.571108699E0
5.364655056E2,-2.453826904E0,1.579279661E0,1.589560628E0
5.364755666E2,-1.372126698E0,2.276773453E0,1.752527833E0
5.364856276E2,1.927319765E0,1.759819031E0,1.275254726E0
5.364956886E2,3.678028584E0,1.184476495E0,-5.588933825E-1
5.365057506E2,2.048019886E0,1.672896504E0,-1.972129941E0
5.365158116E2,1.329831839E0,1.898259640E0,-2.331770182E0
5.365258726E2,1.327281594E0,1.748152375E0,-2.613229752E0
5.365359336E2,1.242514372E0,1.138733268E0,-2.042665243E0
5.365459946E2,1.000325680E0,2.651193142E-1,-1.040196061E0
5.365560566E2,7.260141373E-1,-5.414674878E-1,-8.749227971E-2
5.365661176E2,5.349478126E-1,-9.390487075E-1,1.548702955E0
5.365761786E2,-2.268463969E-1,4.715386033E-1,3.617167950E0
5.365862396E2,-4.306666553E-1,1.737646937E0,4.397292614E0
5.365963006E2,2.012984037E0,2.689900994E-1,3.204323530E0
5.366063626E2,5.689619064E0,1.737328470E-1,-1.109455433E-2
5.366164236E2,3.627479792E0,4.805473685E-1,-1.075609446E0
5.366264846E2,2.024904728E0,-1.001519635E-1,7.631263882E-2
5.366365456E2,1.974058032E0,8.360908031E-1,6.045520306E-1
5.366466066E2,7.724527717E-1,1.777935266E0,1.098416448E0
5.366566686E2,-8.506434560E-1,2.026473284E0,1.822235346E0
5.366667296E2,-1.877495766E0,4.532006979E-1,2.171753883E0
5.366767906E2,-2.777740479E0,-8.164578676E-1,1.475785732E0
5.366868516E2,-3.526077986E0,-1.758078098E0,9.283304214E-2
5.366969126E2,-3.999062061E0,-2.568456888E0,-8.516183496E-1
5.367069746E2,-4.151837349E0,-2.550521135E0,-8.356937170E-1
5.367170356E2,-3.300460339E0,-1.738475919E0,-8.429306746E-1
5.367270966E2,-2.331920147E0,-1.334229946E0,-8.886531591E-1
5.367371576E2,-1.809653401E0,-8.171852827E-1,-9.120635986E-1
5.367472186E2,-1.618522406E0,-2.501794100E-1,-8.350188732E-1
5.367572806E2,-1.679527164E0,2.525363863E-1,-6.499071717E-1
5.367673416E2,-1.971705198E0,6.495109200E-1,-3.109272420E-1
5.367774026E2,-2.282860756E0,7.100579739E-1,1.226978004E-1
5.367874636E2,-2.417272806E0,5.439811349E-1,3.744671941E-1
5.367975246E2,-2.268601894E0,8.350630999E-1,2.060124725E-1
5.368075866E2,-2.274512291E0,1.343683839E0,8.828023076E-2
5.368176476E2,-2.425823212E0,1.540638804E0,4.407980442E-1
5.368277086E2,-2.338776112E0,1.196134686E0,7.843034863E-1
5.368377696E2,-2.124821663E0,6.508520246E-2,8.672546148E-1
5.368478306E2,-2.151141167E0,-1.630890250E0,8.223713040E-1
5.368578926E2,-2.328423262E0,-3.189689398E0,6.984822750E-1
5.368679536E2,-2.243678093E0,-3.804539680E0,5.487955809E-1
5.368780146E2,-2.064203739E0,-3.672192574E0,4.981105626E-1
5.368880756E2,-1.894959569E0,-3.218787193E0,6.053145528E-1
5.368981366E2,-1.671986699E0,-2.730083466E0,8.399507999E-1
5.369081986E2,-1.448606372E0,-2.220287323E0,1.116663933E0
5.369182596E2,-1.369209170E0,-1.521709204E0,1.363234639E0
5.369283206E2,-1.537029505E0,-5.825427771E-1,1.508754015E0
5.369383816E2,-1.883835793E0,4.144132137E-1,1.521719933E0
5.369484426E2,-2.218589306E0,1.116653442E0,1.475383520E0
5.369585046E2,-2.357749939E0,1.325386047E0,1.442158580E0
5.369685656E2,-2.152698278E0,8.368417621E-1,1.373118520E0
5.369786266E2,-1.536771417E0,-3.568842411E-1,1.236900926E0
5.369886876E2,-8.614869714E-1,-1.582200408E0,1.061120033E0
5.369987486E2,-5.817161202E-1,-2.096153736E0,9.621667266E-1
5.370088106E2,-6.315606236E-1,-2.048139095E0,1.000718117E0
5.370188716E2,-6.722310185E-1,-1.797107935E0,1.137264132E0
5.370289326E2,-6.914190650E-1,-1.475886822E0,1.216879368E0
5.370389936E2,-8.075828552E-1,-8.875482082E-1,1.149280787E0
5.370490546E2,-1.235460162E0,-3.625826836E-1,7.970942855E-1
5.370591166E2,-1.920153975E0,-2.606008053E-1,2.113885283E-1
5.370691776E2,-2.208990335E0,-6.559702158E-1,-1.460012943E-1
5.370792386E2,-1.736901045E0,-1.237967849E0,-4.129357263E-2
5.370892996E2,-7.938314676E-1,-1.792975426E0,3.099480867E-1
5.370993616E2,-6.099736691E-2,-2.016276836E0,5.696240664E-1
5.371094226E2,9.909296781E-2,-1.683738947E0,6.185165048E-1
5.371194836E2,5.667128600E-3,-1.110754371E0,3.135717213E-1
5.371295446E2,1.916867942E-1,-5.848112702E-1,-1.632899046E-1
5.371396056E2,8.792958856E-1,6.269724667E-2,-5.534162521E-1
5.371496676E2,1.684390545E0,6.021399498E-1,-8.661725521E-1
5.371597286E2,2.215475559E0,7.332091928E-1,-1.303207636E0
5.371697896E2,2.401415348E0,5.019461513E-1,-1.829640031E0
5.371798506E2,2.683842897E0,5.886219144E-1,-2.015996218E0
5.371899116E2,3.245383024E0,6.094062924E-1,-1.861823916E0
5.371999736E2,3.651722908E0,-7.727092598E-3,-1.791034579E0
5.372100346E2,3.631936550E0,-8.863667846E-1,-1.899666786E0
5.372200956E2,3.377777576E0,-1.402382970E0,-2.102134943E0
5.372301566E2,2.993349075E0,-1.683522224E0,-2.315247774E0
5.372402176E2,2.687703609E0,-2.055043697E0,-2.366314650E0
5.372502796E2,2.548516273E0,-2.522134066E0,-2.294250965E0
5.372603406E2,2.496722460E0,-2.701690435E0,-2.128418446E0
5.372704016E2,2.408060074E0,-2.387499809E0,-1.839966774E0
5.372804626E2,2.328507662E0,-1.863461494E0,-1.571604013E0
5.372905236E2,2.218018055E0,-1.476816535E0,-1.426105380E0
5.373005856E2,1.944423795E0,-1.111936569E0,-1.446165800E0
5.373106466E2,1.464233279E0,-8.039444685E-1,-1.514691353E0
5.373207076E2,5.837522149E-1,4.589635432E-1,-1.669594765E0
5.373307686E2,1.259753406E-1,1.358340144E0,-2.021001101E0
5.373408296E2,5.845333934E-1,9.453824162E-1,-2.567891121E0
5.373508916E2,1.037191629E0,3.432744443E-1,-2.909308910E0
5.373609526E2,1.300669193E0,4.800831079E-1,-2.692950010E0
5.373710136E2,1.507246614E0,1.306118727E0,-2.167606592E0
5.373810746E2,1.702537537E0,2.072011709E0,-1.655062914E0
5.373911356E2,1.809434175E0,2.328844070E0,-1.457772017E0
5.374011976E2,1.757373214E0,2.310067654E0,-1.437540889E0
5.374112586E2,1.674104214E0,2.393614054E0,-1.283185124E0
5.374213200E2,1.550962925E0,2.468339682E0,-1.019358873E0
5.374313810E2,1.317021251E0,2.299117088E0,-7.789729834E-1
5.374414420E2,9.654827714E-1,2.026328802E0,-6.020808220E-1
5.374515040E2,6.062050462E-1,1.801111102E0,-4.491594732E-1
5.374615650E2,2.561418712E-1,1.594800591E0,-3.393689692E-1
5.374716260E2,-6.313306093E-2,1.476199985E0,-2.481277287E-1
5.374816870E2,-3.950278461E-1,1.461977124E0,-1.342233717E-1
5.374917480E2,-7.663403749E-1,1.476220608E0,-2.511393279E-2
5.375018100E2,-1.135899782E0,1.498154163E0,5.479419604E-2
5.375118710E2,-1.472058296E0,1.491967678E0,1.515353918E-1
5.375219320E2,-1.763707399E0,1.352689862E0,3.266142011E-1
5.375319930E2,-2.036304474E0,1.129481912E0,4.955297112E-1
5.375420540E2,-2.332528830E0,9.603711367E-1,5.558388233E-1
5.375521160E2,-2.635921240E0,1.134192467E0,5.153787732E-1
5.375621770E2,-2.703273535E0,1.746994257E0,5.085023642E-1
5.375722380E2,-2.254939795E0,2.245243311E0,6.624322534E-1
5.375822990E2,-3.437589705E-1,1.894069076E0,6.615053415E-1
5.375923600E2,1.189688325E0,8.091386408E-2,-2.924937904E-1
5.376024220E2,1.160081267E0,-7.374599576E-1,-1.406515002E0
5.376124830E2,1.462466121E0,1.580407619E0,-1.512934446E0
5.376225440E2,1.793231249E0,2.734439135E0,-1.523840547E0
5.376326050E2,1.565387726E0,2.333187103E0,-1.651275396E0
5.376426670E2,1.135610700E0,1.379344225E0,-1.157706738E0
5.376527280E2,6.892409921E-1,9.954209626E-2,-9.413948655E-2
5.376627890E2,-1.417223215E-1,-5.954962969E-1,1.810983181E0
5.376728500E2,-2.616482079E-1,-1.092857718E0,3.115321398E0
5.376829110E2,-3.058620989E-1,-1.291312456E0,3.063465595E0
5.376929730E2,1.280630827E0,-6.106052399E-1,9.129247069E-1
5.377030340E2,3.171493053E0,-4.882278740E-1,-1.691787243E0
5.377130950E2,9.588233232E-1,-2.139948845E0,-1.246892691E0
5.377231560E2,2.057349682E-1,-1.897663355E0,-4.859054983E-1
5.377332170E2,1.765842736E-1,-1.638780355E0,-2.899876535E-1
5.377432790E2,-5.563927293E-1,-1.032318115E0,1.719254404E-1
5.377533400E2,-1.251578689E0,-2.180217266E0,1.067450166E0
5.377634010E2,-1.849963307E0,-3.861010075E0,2.118573666E0
5.377734620E2,-2.671693563E0,-4.467752457E0,2.924438715E0
5.377835230E2,-3.469238281E0,-3.990466118E0,3.508578777E0
5.377935850E2,-3.857997179E0,-1.859181523E0,3.430898666E0
5.378036460E2,-3.697550297E0,3.475803435E-1,2.853093863E0
5.378137070E2,-2.968167305E0,1.716894865E0,2.044004202E0
5.378237680E2,-2.186479092E0,2.015881300E0,1.381636739E0
