"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.333229750E1,1.688466191E0,3.485313892E0,3.641175926E-1
7.334233850E1,-5.047661066E-1,2.280641556E0,6.127685905E-1
7.335240850E1,-3.591080189E0,-1.967943072E0,8.125740886E-1
7.336244950E1,-6.301179886E0,-5.787687778E0,1.163483620E0
7.337251950E1,-7.741282940E0,-7.429687977E0,1.598533154E0
7.338259050E1,-8.031207085E0,-6.967304230E0,1.731785178E0
7.339263050E1,-7.482137203E0,-5.488057137E0,1.742535830E0
7.340270150E1,-6.665696621E0,-3.823704720E0,1.885871172E0
7.341277250E1,-5.767195225E0,-2.624236107E0,2.254559040E0
7.342281250E1,-4.976945877E0,-1.784669876E0,2.404423237E0
7.343288350E1,-4.176314354E0,-6.988918781E-1,2.133985281E0
7.344292350E1,-2.790319920E0,1.908321828E-1,1.228971362E0
7.345299450E1,-1.055274487E0,8.584621549E-1,2.718489170E-1
7.346306550E1,-1.672026813E-1,6.784729362E-1,-2.328154258E-2
7.347310550E1,3.533225358E-1,1.560342610E-1,-1.281994432E-1
7.348317650E1,6.465651393E-1,-1.796239913E-1,-2.335453331E-1
7.349324750E1,9.443622231E-1,-2.236210108E-1,-3.944351375E-1
7.350328750E1,1.309480429E0,-3.242608309E-1,-7.296557426E-1
7.351335850E1,1.672961950E0,-3.300495148E-1,-1.212463140E0
7.352339850E1,1.974230528E0,-8.096409030E-3,-1.682289958E0
7.353346950E1,2.234477520E0,5.376098156E-1,-1.922310829E0
7.354354050E1,2.333917856E0,1.133588791E0,-1.847183704E0
7.355358050E1,2.138059855E0,1.332696557E0,-1.611272693E0
7.356365150E1,1.636168003E0,1.134325862E0,-1.288070798E0
7.357372250E1,1.230937719E0,1.037674665E0,-8.303174376E-1
7.358376250E1,1.054002047E0,1.230160475E0,-3.303094506E-1
7.359383350E1,9.254195690E-1,1.206326008E0,9.614517540E-2
7.360390450E1,6.563125849E-1,7.270632386E-1,3.816129565E-1
7.361394450E1,3.540991843E-1,2.964279652E-1,4.921104312E-1
7.362401550E1,8.450446278E-2,-6.354317069E-3,4.858458042E-1
7.363405550E1,2.853806131E-3,-2.101794817E-2,4.118362963E-1
7.364412650E1,2.156990469E-1,4.097521603E-1,4.126852751E-1
7.365419750E1,7.816934586E-1,1.402684569E0,6.088942289E-1
7.366423750E1,8.799860477E-1,1.978489995E0,1.061691284E0
7.367430850E1,1.097538710E0,2.338727951E0,1.134058237E0
7.368437950E1,1.565303206E0,2.845764875E0,1.214584708E0
7.369441950E1,1.992082477E0,2.387134075E0,1.073019862E0
7.370449050E1,1.698469520E0,9.077969193E-1,4.005991817E-1
7.371453050E1,2.272521019E0,1.003131151E0,-9.199920893E-1
7.372460150E1,3.010529995E0,1.890595078E0,-2.321076632E0
7.373467250E1,4.020001888E0,3.462910175E0,-3.723686934E0
7.374471250E1,5.835944176E0,4.595532894E0,-4.936330318E0
7.375478350E1,6.831481457E0,4.259547234E0,-5.290220261E0
7.376485350E1,6.102500439E0,1.994440794E0,-4.543465614E0
7.377489450E1,4.628436089E0,1.330243468E0,-2.768275261E0
7.378496450E1,2.608279467E0,1.734170794E0,-7.758923173E-1
7.379500550E1,1.059785724E0,2.205752611E0,3.122641146E-1
7.380507650E1,3.250249624E-1,1.856743336E0,5.368905663E-1
7.381514650E1,1.017098427E-1,1.030890346E0,4.757955372E-1
7.382518750E1,1.283264607E-1,4.029092491E-1,2.362761945E-1
7.383525750E1,2.150624245E-1,-1.665558219E-1,8.476655930E-2
7.384532850E1,2.378017455E-1,-7.246540785E-1,1.307359785E-1
7.385536950E1,2.013569176E-1,-1.160781503E0,2.779643238E-1
7.386543950E1,8.451479673E-2,-1.499278426E0,4.892727733E-1
7.387548050E1,-9.631969780E-2,-1.786444902E0,7.982401848E-1
7.388555050E1,-2.573526800E-1,-1.912958741E0,1.176909804E0
7.389562150E1,-3.721663356E-1,-1.852230906E0,1.534041286E0
7.390566150E1,-4.674833417E-1,-1.600831866E0,1.796464920E0
7.391573250E1,-6.089698672E-1,-1.247564316E0,1.970746756E0
7.392580350E1,-8.325437903E-1,-9.194062352E-1,2.081689596E0
7.393584350E1,-1.157631159E0,-6.549826264E-1,2.110552073E0
7.394591450E1,-1.524506688E0,-5.017108917E-1,2.035042286E0
7.395598550E1,-1.874998093E0,-4.712048769E-1,1.841964960E0
7.396602550E1,-2.188687325E0,-4.970084727E-1,1.544522047E0
7.397609650E1,-2.425134897E0,-6.313364506E-1,1.166847825E0
7.398613650E1,-2.566581011E0,-8.824602962E-1,7.505992055E-1
7.399620750E1,-2.566261053E0,-1.189118505E0,3.425080776E-1
7.400627850E1,-2.361222982E0,-1.387642145E0,-7.066814601E-2
7.401631850E1,-1.933048844E0,-1.326040745E0,-4.634641707E-1
7.402638950E1,-1.308575034E0,-8.030221462E-1,-7.073122859E-1
7.403646050E1,-8.302401304E-1,-3.760785460E-1,-6.703449488E-1
7.404650050E1,-5.661497712E-1,-5.063880607E-2,-5.742148161E-1
7.405655408E1,-4.321829081E-1,1.371031255E-1,-5.621799827E-1
7.406659408E1,-2.654739916E-1,3.872247934E-1,-6.604223847E-1
7.407666508E1,1.610424370E-1,6.852180958E-1,-7.151474357E-1
7.408673608E1,8.322120309E-1,5.995678902E-1,-4.756608307E-1
7.409677608E1,1.450031281E0,-1.314242780E-1,-2.471549064E-2
7.410684708E1,1.854745507E0,-1.001055479E0,4.233817458E-1
7.411691808E1,1.794953465E0,-1.336938739E0,5.702793002E-1
7.412695808E1,1.055828452E0,-7.770822644E-1,3.310584426E-1
7.413702908E1,-3.005521372E-2,-1.369443536E-1,7.720272243E-2
7.414706908E1,-6.243701577E-1,3.845668435E-1,-4.239057750E-2
7.415714008E1,-8.323433399E-1,5.086296797E-1,1.687248051E-2
7.416721108E1,-8.348616362E-1,5.151307583E-1,1.361401528E-1
7.417725108E1,-6.293463111E-1,7.128347754E-1,3.112158179E-1
7.418732208E1,-4.136674702E-1,1.134957671E0,4.766911566E-1
7.419739308E1,-1.788434625E0,-7.354559898E-1,7.952762842E-1
7.420743308E1,-3.276970387E0,-2.118405581E0,1.192125559E0
7.421750408E1,-3.886966467E0,-2.239923000E0,1.122334719E0
7.422754408E1,-4.162251472E0,-1.806834102E0,7.978389263E-1
7.423761508E1,-4.161796093E0,-9.965899587E-1,5.776211023E-1
7.424768608E1,-3.886465311E0,-5.670472980E-1,6.064520478E-1
7.425772608E1,-3.459302187E0,-5.650901198E-1,8.656796217E-1
7.426779708E1,-2.705853701E0,-6.702129841E-1,1.225797892E0
7.427786708E1,-1.664790869E0,-7.152281404E-1,1.548081398E0
7.428790808E1,-5.372684002E-1,-5.448655486E-1,1.629856229E0
7.429797808E1,3.075249493E-1,-3.561917543E-1,1.536735892E0
7.430804908E1,7.314543128E-1,-7.911390662E-1,1.433885455E0
7.431809008E1,1.215017915E0,-1.418019772E0,1.241166234E0
7.432816008E1,1.562256932E0,-1.850493908E0,9.072777629E-1
7.433820108E1,1.689466238E0,-1.966897964E0,5.321422219E-1
7.434827108E1,1.655811548E0,-1.473762631E0,1.103065312E-1
7.435834208E1,1.625665307E0,1.129729077E-1,-5.483363867E-1
7.436838308E1,1.072235823E0,1.289892554E0,-1.029688239E0
7.437845308E1,4.760848284E-1,2.152009726E0,-1.519456387E0
7.438852408E1,-1.185079105E-2,2.350707293E0,-1.856482863E0
7.439856408E1,-3.191356361E-1,1.838487029E0,-1.937922955E0
7.440863508E1,-5.645493269E-1,1.025009155E0,-1.845983267E0
7.441867508E1,-7.956973314E-1,2.971388400E-1,-1.636082768E0
7.442874608E1,-8.861967325E-1,-8.554295450E-2,-1.352186441E0
7.443881708E1,-7.233124971E-1,-6.612850726E-2,-9.506187439E-1
7.444885708E1,-4.813277423E-1,1.015640050E-1,-5.972135663E-1
7.445892808E1,-3.210187554E-1,3.302595019E-1,-3.942548633E-1
7.446899908E1,-2.121229768E-1,8.017160296E-1,-3.556260169E-1
7.447903908E1,-7.434700429E-2,1.661863923E0,-5.109171271E-1
7.448911008E1,2.921529710E-1,3.133266211E0,-9.573137760E-1
7.449915008E1,1.347941041E0,5.405093670E0,-1.731062770E0
7.450922108E1,4.116311550E0,6.798088551E0,-2.749428749E0
7.451929208E1,7.088373184E0,6.195385456E0,-2.906954288E0
7.452933208E1,6.834488392E0,1.842624426E0,-1.217932343E0
7.453940308E1,4.555847645E0,-8.084769845E-1,3.499417305E-1
7.454947408E1,1.686967373E0,-1.135602951E0,1.279100180E0
7.455951408E1,-6.193800271E-2,-8.626174331E-1,1.568785310E0
7.456958508E1,-4.958055019E-1,1.244940385E-1,1.242797256E0
7.457962508E1,-1.973143965E-1,1.091082215E0,6.098560691E-1
7.458969608E1,2.607399225E-1,1.480718970E0,3.677384257E-1
7.459976708E1,6.512296796E-1,1.459759831E0,4.654894769E-1
7.460980708E1,8.486161828E-1,1.396888494E0,6.199797988E-1
7.461987808E1,9.718853831E-1,1.216104746E0,7.820869684E-1
7.462994908E1,1.017042994E0,9.410969019E-1,8.500230908E-1
7.463998908E1,9.319413900E-1,5.902584195E-1,8.318667412E-1
7.465006008E1,7.675219178E-1,3.571322858E-1,7.735934854E-1
7.466010008E1,5.848197341E-1,2.577862442E-1,7.312023640E-1
7.467017108E1,3.829378188E-1,1.644753218E-1,7.098525167E-1
7.468024208E1,1.937716156E-1,-2.174248360E-2,7.284973264E-1
7.469028208E1,-4.787714034E-2,-3.515465260E-1,7.695329785E-1
7.470035308E1,-3.248206079E-1,-6.603142023E-1,7.815480828E-1
7.471042408E1,-6.022094488E-1,-9.008168578E-1,7.555615306E-1
7.472046408E1,-9.217547178E-1,-1.128579974E0,7.808405161E-1
7.473053508E1,-1.227662444E0,-1.291839361E0,7.659761310E-1
7.474060508E1,-1.467463255E0,-1.386879683E0,7.010658383E-1
7.475064608E1,-1.608284116E0,-1.482186317E0,5.711278915E-1
7.476071708E1,-1.692225814E0,-1.618113041E0,4.139683843E-1
7.477075708E1,-1.720978737E0,-1.825316310E0,2.419779152E-1
7.478082808E1,-1.667355418E0,-2.161858320E0,7.049057633E-2
7.479089808E1,-1.624752045E0,-2.450104952E0,-9.817423671E-2
7.480093908E1,-1.489286065E0,-2.692702055E0,-2.614230812E-1
7.481100908E1,-1.314148068E0,-2.908803940E0,-3.892632127E-1
7.482108008E1,-1.121819019E0,-3.060165167E0,-4.757813215E-1
7.483112108E1,-8.457246423E-1,-2.930404425E0,-5.711437464E-1
7.484119108E1,-4.161106646E-1,-2.449971199E0,-7.604092956E-1
7.485123208E1,1.154818162E-1,-1.770213842E0,-9.384486675E-1
7.486130208E1,9.031095505E-1,-3.286037147E-1,-9.747595191E-1
7.487137308E1,1.582500100E0,8.082320094E-1,-8.720098138E-1
7.488141408E1,2.472425699E0,3.180654526E0,-9.160949588E-1
7.489148408E1,3.074875832E0,6.233048916E0,-9.093062878E-1
7.490155508E1,3.369738817E0,6.883918762E0,-5.930777192E-1
7.491159508E1,1.504528880E0,3.996645689E0,-5.970771611E-2
7.492166608E1,-6.707408428E-1,2.651028872E0,2.740697265E-1
7.493170708E1,-2.871692896E0,9.664831758E-1,8.567074686E-2
7.494177708E1,-5.269575119E0,-3.235175371E0,-3.419610262E-1
7.495184808E1,-6.248989105E0,-4.398481369E0,-4.918595254E-1
7.496188808E1,-6.464751244E0,-4.384826660E0,-1.636070907E-1
7.497195908E1,-6.199122906E0,-3.932514191E0,4.047485590E-1
7.498203008E1,-5.389057636E0,-3.425311089E0,1.160459161E0
7.499207008E1,-4.224277020E0,-2.761690855E0,1.902224302E0
7.500214108E1,-3.065829515E0,-2.023177624E0,2.643110752E0
7.501218108E1,-1.966956258E0,-1.290753603E0,3.024348021E0
7.502225208E1,-1.049050689E0,-5.723876953E-1,2.827670574E0
7.503232308E1,8.777995408E-2,-6.414111704E-2,1.819680452E0
7.504236308E1,6.726617813E-1,-4.262303934E-2,7.655383945E-1
7.505243408E1,6.096464396E-1,-4.185446203E-1,7.003029436E-2
7.506252496E1,3.106988966E-1,-6.665791869E-1,-3.646319509E-1
7.507256496E1,1.692181528E-1,-6.626278162E-1,-6.521772742E-1
7.508263596E1,3.923380375E-1,-5.625310540E-1,-8.513598442E-1
7.509270696E1,8.389587998E-1,-4.551299512E-1,-1.105608821E0
7.510274696E1,1.226459146E0,-2.202234268E-1,-1.299985409E0
7.511281796E1,1.536953807E0,1.082606018E-1,-1.327362061E0
7.512285796E1,1.715130210E0,3.289338648E-1,-1.239002109E0
7.513292896E1,1.817938685E0,5.712642074E-1,-1.181094289E0
7.514299996E1,1.676728845E0,7.690542936E-1,-1.231444001E0
7.515303996E1,1.436469793E0,8.320160508E-1,-1.348695636E0
7.516311096E1,1.224571943E0,7.096507549E-1,-1.403406739E0
7.517318196E1,9.707977772E-1,1.487086415E-1,-1.254282713E0
7.518322196E1,6.478964090E-1,-3.878607750E-1,-9.355359674E-1
7.519329296E1,3.409669399E-1,-5.755977035E-1,-3.191293478E-1
7.520333296E1,-6.548602134E-2,-7.224462628E-1,5.163892508E-1
7.521340396E1,-7.447729111E-1,-2.630420446E0,1.188872695E0
7.522347496E1,-4.156783223E-1,-3.600931883E0,1.293594480E0
7.523351496E1,7.305935621E-1,-2.400244951E0,4.782660306E-1
7.524358596E1,1.701387405E0,-8.269927502E-1,-4.531165063E-1
7.525365596E1,2.267334700E0,5.768014789E-1,-1.242440701E0
7.526369696E1,2.499838591E0,1.680999994E0,-2.032071114E0
7.527376796E1,2.862702131E0,3.143242836E0,-2.998647690E0
7.528380796E1,3.881414652E0,4.437857628E0,-4.278736115E0
7.529387896E1,5.662644863E0,4.683921337E0,-5.285744190E0
7.530394896E1,6.149154663E0,3.438160658E0,-4.353601933E0
7.531398996E1,4.328053474E0,8.805797696E-1,-1.743896365E0
7.532405996E1,2.423954725E0,2.863056399E-2,4.565648735E-1
7.533413096E1,1.258372426E0,4.540258348E-1,9.904598594E-1
7.534417196E1,6.272067428E-1,5.615479946E-1,7.860726118E-1
7.535424196E1,5.320668221E-1,1.035320163E0,4.084547162E-1
7.536428296E1,6.836422086E-1,1.725122333E0,-2.483307198E-2
7.537435296E1,6.063809395E-1,2.321315289E0,-3.106593192E-1
7.538442396E1,3.443932533E-1,2.510743618E0,-3.588252664E-1
7.539446496E1,9.151890874E-2,2.393392801E0,-2.783639729E-1
7.540453496E1,-1.161570549E-1,1.991129756E0,-1.229248494E-1
7.541460596E1,-2.636562586E-1,1.403035641E0,1.756049246E-1
7.542464596E1,-3.487495780E-1,7.751837373E-1,5.145310163E-1
7.543471696E1,-3.965832889E-1,2.519766688E-1,8.395298719E-1
7.544478796E1,-4.061980844E-1,-1.104763448E-1,1.128648520E0
7.545482796E1,-4.281323850E-1,-2.822646499E-1,1.349547267E0
7.546489896E1,-5.046676397E-1,-4.695067108E-1,1.479703188E0
7.547493896E1,-6.394397020E-1,-7.289075851E-1,1.562873721E0
7.548500996E1,-8.190255165E-1,-9.432435632E-1,1.580091596E0
7.549508096E1,-1.028516293E0,-9.938387275E-1,1.517747283E0
7.550512096E1,-1.241361141E0,-8.653725982E-1,1.361865044E0
7.551519196E1,-1.462069392E0,-6.385855079E-1,1.121017814E0
7.552526296E1,-1.809075594E0,-7.410479337E-2,7.545644045E-1
7.553530296E1,-2.044384480E0,4.834967256E-1,2.178069353E-1
7.554537396E1,-1.997439504E0,3.349591792E-1,-2.914973199E-1
7.555541396E1,-1.802945733E0,-3.029263914E-1,-6.083298326E-1
7.556548496E1,-1.501660943E0,-1.065578580E0,-7.693429589E-1
7.557555596E1,-1.131057620E0,-1.856998205E0,-9.258666039E-1
7.558559596E1,-7.300738692E-1,-2.835231066E0,-1.095917106E0
7.559566696E1,-2.067624032E-1,-3.690913439E0,-1.329624772E0
7.560573796E1,6.080980301E-1,-4.371413708E0,-1.630165696E0
7.561577796E1,1.405620098E0,-4.751954556E0,-1.798239589E0
7.562584896E1,1.738724470E0,-4.636087894E0,-1.621690392E0
7.563588896E1,1.344156504E0,-4.446135998E0,-1.121638656E0
7.564595996E1,3.782498538E-1,-3.795902014E0,-4.629984200E-1
7.565603096E1,-5.642755032E-1,-2.262968540E0,1.773484051E-1
7.566607096E1,-9.225945473E-1,-6.970714331E-1,6.224489212E-1
7.567614196E1,-7.941995859E-1,8.613497019E-1,4.731797874E-1
7.568621296E1,-4.916540980E-1,1.957798958E0,-4.622344300E-2
7.569625296E1,-2.652364373E-1,2.372656107E0,-3.272013664E-1
7.570632396E1,-2.937453091E-1,2.260635614E0,-3.225962520E-1
7.571636396E1,-5.090382695E-1,1.898897052E0,-2.514198422E-1
7.572643496E1,-6.562681794E-1,1.491272092E0,-2.714540064E-1
7.573650596E1,-6.872304082E-1,1.189038038E0,-3.299556077E-1
7.574654596E1,-6.456318498E-1,1.025438666E0,-3.451901972E-1
7.575661696E1,-5.757454038E-1,9.767493606E-1,-2.611138821E-1
7.576668696E1,-4.794141054E-1,9.123373628E-1,-1.065772995E-1
7.577672796E1,-3.616384268E-1,8.113551736E-1,9.635306150E-2
7.578679896E1,-3.670076132E-1,5.112725496E-1,2.507381141E-1
7.579686896E1,-5.927603841E-1,-1.702301055E-1,3.339725435E-1
7.580690996E1,-1.114777684E0,-1.273885846E0,9.350799024E-2
7.581697996E1,-1.331375122E0,-1.625802398E0,-2.292869985E-1
7.582702096E1,-1.316384077E0,-1.584048390E0,-4.729601145E-1
7.583709096E1,-1.202681184E0,-1.418283582E0,-5.434392691E-1
7.584716196E1,-1.073307276E0,-1.286485910E0,-5.142267942E-1
7.585720296E1,-9.412822723E-1,-1.312442899E0,-4.633834064E-1
7.586727296E1,-6.634314656E-1,-1.459829688E0,-4.090466499E-1
7.587734396E1,-1.972585171E-1,-1.536600232E0,-4.589617252E-1
7.588738396E1,2.053025067E-1,-1.595895767E0,-4.632307589E-1
7.589745496E1,4.374688268E-1,-1.509280920E0,-4.368923008E-1
7.590749596E1,4.479283988E-1,-8.330621719E-1,-6.410436034E-1
7.591756596E1,2.411050797E-1,1.741445810E-1,-8.518269658E-1
7.592763696E1,-2.731283903E-1,1.576963902E0,-1.065389991E0
7.593767696E1,-1.041746616E0,2.370685816E0,-1.224635243E0
7.594774796E1,-1.533976555E0,2.070356369E0,-1.170439124E0
7.595781896E1,-1.455134511E0,1.265550017E0,-9.287587404E-1
7.596785896E1,-1.088171124E0,6.034133434E-1,-7.934935689E-1
7.597792996E1,-6.963352561E-1,1.504974961E-1,-6.940494180E-1
7.598796996E1,-2.713416517E-1,-1.326969266E-1,-6.558943391E-1
7.599804096E1,-3.537502885E-2,-1.870949566E-1,-7.402463555E-1
7.600811196E1,6.101542711E-2,-3.194490075E-1,-8.193787336E-1
7.601815196E1,1.314861327E-1,-4.851271808E-1,-8.227249980E-1
7.602822296E1,2.072866261E-1,-6.333805919E-1,-7.204082012E-1
7.603829396E1,2.330234498E-1,-7.259135842E-1,-5.260198116E-1
7.604833396E1,2.224195451E-1,-7.212895155E-1,-2.910078168E-1
7.605838375E1,1.453907490E-1,-3.811217546E-1,-7.572708279E-2
7.606842375E1,-4.457172751E-2,4.250093997E-1,1.953110695E-1
7.607849475E1,-9.253960848E-2,1.435399652E0,3.766503334E-1
7.608856575E1,9.395837039E-2,2.371437073E0,4.415451884E-1
7.609860575E1,3.781113029E-1,3.124598026E0,5.191494823E-1
7.610867675E1,4.618080556E-1,3.411184549E0,5.785102844E-1
7.611874775E1,3.960637748E-1,3.443840742E0,5.427143574E-1
7.612878775E1,2.713924050E-1,3.413274050E0,4.800440669E-1
7.613885875E1,1.740673184E-1,3.345611811E0,3.973060846E-1
7.614889875E1,1.601437777E-1,3.216426373E0,3.270638883E-1
7.615896975E1,2.392800599E-1,3.023000002E0,2.808599770E-1
7.616904075E1,3.819599748E-1,2.706265688E0,2.304867953E-1
7.617908075E1,5.852922797E-1,2.347332478E0,1.740998030E-1
7.618915175E1,8.205189109E-1,2.114884138E0,1.223186329E-1
7.619922275E1,1.016162038E0,2.012694120E0,1.272597015E-1
7.620926275E1,1.128215432E0,1.930288911E0,1.790121198E-1
7.621933375E1,1.163231611E0,1.863212109E0,2.921885252E-1
7.622940375E1,1.107653618E0,1.676995873E0,4.597583413E-1
7.623944475E1,9.755849838E-1,1.197401762E0,6.113773584E-1
7.624951575E1,8.426455855E-1,7.698775530E-1,7.101257443E-1
7.625955575E1,7.853870988E-1,5.708907247E-1,7.711029053E-1
7.626962675E1,7.547447681E-1,4.444020391E-1,8.529165387E-1
7.627969675E1,6.308637857E-1,2.585302591E-1,8.771464825E-1
7.628973775E1,4.995776713E-1,-8.464952931E-3,8.607983589E-1
7.629980875E1,4.261752665E-1,-2.750351727E-1,8.112871051E-1
7.630987875E1,4.153052866E-1,-5.083525181E-1,7.176144123E-1
7.631991975E1,4.512649477E-1,-7.072077394E-1,5.879004002E-1
7.632998975E1,4.879353642E-1,-8.830056787E-1,4.389521778E-1
7.634003075E1,5.126517415E-1,-9.696682692E-1,2.672088146E-1
7.635010175E1,5.183789134E-1,-9.152476192E-1,4.280420020E-2
7.636017175E1,4.412222803E-1,-6.942566037E-1,-2.635017931E-1
7.637021275E1,1.910113841E-1,-4.622422457E-1,-6.218639612E-1
7.638028275E1,-3.039753735E-1,-4.485138953E-1,-8.963427544E-1
7.639035375E1,-9.007580876E-1,-5.908579826E-1,-9.800602794E-1
7.640039375E1,-1.312972546E0,-6.951329112E-1,-9.955916405E-1
7.641046475E1,-1.413890600E0,-7.040326595E-1,-1.112228751E0
7.642050575E1,-1.222980261E0,-5.945491195E-1,-1.302406549E0
7.643057575E1,-8.560983539E-1,-8.458971977E-2,-1.407729506E0
7.644064675E1,-5.251364112E-1,4.574938118E-1,-1.340711832E0
7.645068675E1,-3.945757151E-1,6.679916382E-1,-1.085249901E0
7.646075775E1,-4.218420088E-1,4.567018151E-1,-6.470107436E-1
7.647082875E1,-3.114369214E-1,-2.372205257E-2,-2.256760299E-1
7.648086875E1,5.322647840E-2,-5.207924843E-1,1.725156158E-1
7.649093975E1,5.251979828E-1,-7.161822319E-1,5.169414282E-1
7.650097975E1,7.835140228E-1,-3.964225054E-1,6.937196851E-1
7.651105075E1,6.839157939E-1,1.007460058E-1,7.018125057E-1
7.652112175E1,3.198740184E-1,5.628476143E-1,6.350681782E-1
7.653116175E1,-1.333949268E-1,9.180153012E-1,5.392271280E-1
7.654123275E1,-5.294590592E-1,1.081846714E0,4.323064387E-1
7.655130375E1,-7.404735684E-1,1.072651148E0,3.481383026E-1
7.656134375E1,-7.581655979E-1,8.950268030E-1,2.927722931E-1
7.657141475E1,-6.228125095E-1,4.845689833E-1,2.597549558E-1
7.658148575E1,-4.076617956E-1,-1.020234302E-1,2.474162877E-1
7.659152575E1,-2.217028439E-1,-6.752840281E-1,2.404569089E-1
7.660159675E1,-1.028558686E-1,-1.138695478E0,2.238723338E-1
7.661163675E1,-3.895624727E-2,-1.495715380E0,2.051266134E-1
7.662170775E1,3.268113360E-3,-1.734461069E0,1.812230051E-1
7.663177875E1,3.570674732E-2,-1.832103491E0,1.365071982E-1
7.664181875E1,3.279873356E-2,-1.862942934E0,6.767457724E-2
7.665188975E1,-9.968367219E-2,-1.955199838E0,4.307601973E-2
7.666196075E1,-3.782287240E-1,-2.200778008E0,5.363797769E-2
7.667200075E1,-7.752200365E-1,-2.713335276E0,-8.451402932E-2
7.668207175E1,-1.210237384E0,-3.338536978E0,-5.601570010E-1
7.669211175E1,-1.415775299E0,-3.294768572E0,-7.249483466E-1
7.670218275E1,-1.391603231E0,-2.696996450E0,-5.564389229E-1
7.671225375E1,-1.187813640E0,-1.821213007E0,-2.840073407E-1
7.672229375E1,-9.188988209E-1,-1.170547247E0,-2.635083906E-2
7.673236475E1,-6.220418215E-1,-7.793757915E-1,1.365991980E-1
7.674243475E1,-2.559325695E-1,-6.112136245E-1,1.654056162E-1
7.675247575E1,8.049365878E-2,-7.326971889E-1,9.450907260E-2
7.676254675E1,2.413543612E-1,-1.112370968E0,-8.328924328E-2
7.677258675E1,1.906054318E-1,-1.474293232E0,-2.685983777E-1
7.678265775E1,1.620745659E-1,-1.440234184E0,-3.634485006E-1
7.679272775E1,2.800787091E-1,-1.151009917E0,-2.426054478E-1
7.680276875E1,4.013875723E-1,-8.778629899E-1,3.313745931E-2
7.681283975E1,8.998599648E-2,-1.016230226E0,4.017860591E-1
7.682290975E1,-8.777687550E-1,-1.859379411E0,7.853529453E-1
7.683295075E1,-1.875560999E0,-2.686609983E0,1.001707911E0
7.684302075E1,-2.222266436E0,-2.755322933E0,1.077757239E0
7.685306175E1,-1.899909258E0,-2.142724276E0,1.060650349E0
7.686313275E1,-1.252842069E0,-1.168524742E0,8.940312266E-1
7.687320275E1,-6.185050607E-1,-2.816441953E-1,7.667360902E-1
7.688324375E1,-3.817261159E-1,7.471820712E-2,8.764168024E-1
7.689331375E1,-7.822601795E-1,-4.613758624E-1,1.188313484E0
7.690338475E1,-1.545395136E0,-1.355547071E0,1.854653001E0
7.691342475E1,-1.698280811E0,-1.316713333E0,2.426572084E0
7.692349575E1,-1.077546000E0,-1.920533776E-1,2.148884296E0
7.693356675E1,-1.821323633E-1,1.224690199E0,1.543456435E0
7.694360675E1,2.759722173E-1,1.920163155E0,5.866929293E-1
7.695367775E1,3.017460406E-1,1.606090426E0,-3.106837273E-1
7.696371775E1,7.458431721E-1,1.730185866E0,-8.719970584E-1
7.697378875E1,1.386892438E0,2.466546297E0,-1.076056957E0
7.698385975E1,1.953181863E0,3.134001970E0,-1.050241947E0
7.699389975E1,2.329421520E0,3.018091679E0,-9.476153255E-1
7.700397075E1,2.561674833E0,2.365608215E0,-1.053952098E0
7.701404175E1,2.701400042E0,1.614507198E0,-1.337318659E0
7.702408175E1,2.743508339E0,1.005404592E0,-1.516544580E0
7.703415275E1,2.576589823E0,4.289212823E-1,-1.452983141E0
7.704419275E1,2.208210230E0,-1.020442694E-1,-1.217104673E0
7.705426375E1,1.747652531E0,-5.606994629E-1,-8.663082719E-1
7.706435213E1,1.320587993E0,-8.650586009E-1,-5.183862448E-1
7.707439213E1,9.916455150E-1,-9.210443497E-1,-2.034544200E-1
7.708446312E1,8.520889878E-1,-6.174628735E-1,2.953727916E-2
7.709453412E1,8.603397012E-1,-1.395303905E-1,7.134305686E-2
7.710457413E1,8.877444267E-1,3.015223444E-1,-1.802411303E-2
7.711464512E1,9.218920469E-1,7.281056046E-1,-1.142230779E-1
7.712468512E1,9.405274987E-1,1.152221560E0,-1.882712096E-1
7.713475613E1,9.465699196E-1,1.509472609E0,-2.162204385E-1
7.714482713E1,9.391034842E-1,1.831856847E0,-2.395840138E-1
7.715486712E1,9.133019447E-1,2.102120638E0,-2.863200903E-1
7.716493812E1,8.744431734E-1,2.414351702E0,-3.118293285E-1
7.717500913E1,7.968498468E-1,2.684363842E0,-2.382930517E-1
7.718504912E1,6.934697628E-1,2.854648352E0,-1.033553407E-1
7.719512012E1,5.897982121E-1,2.856464386E0,5.273732543E-2
7.720516013E1,4.870123267E-1,2.650849581E0,2.205653638E-1
7.721523113E1,3.743294477E-1,2.267287493E0,3.840674758E-1
7.722530212E1,2.605193257E-1,1.785928726E0,4.967672229E-1
7.723534212E1,1.619844735E-1,1.302492023E0,5.413922071E-1
7.724541313E1,9.070629627E-2,8.188103437E-1,5.336230993E-1
7.725548312E1,4.343971238E-2,3.273231387E-1,5.091577172E-1
7.726552412E1,-7.294835523E-3,-6.182517856E-2,4.994850457E-1
7.727559513E1,-6.432030350E-2,-3.872549236E-1,4.947749972E-1
7.728563513E1,-1.130718365E-1,-6.748260856E-1,4.632014930E-1
7.729570612E1,-1.500175893E-1,-9.225248098E-1,4.078615308E-1
7.730577613E1,-1.733737290E-1,-1.102345943E0,3.338506818E-1
