"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.689707763E1,-1.143247604E1,1.366508331E0,-6.257437592E0
5.690714762E1,-8.333320770E0,3.667223969E0,-4.985532532E0
5.691718862E1,-4.114194489E0,5.214855652E0,-4.217779083E0
5.692725863E1,-4.785548401E-1,6.186934204E0,-3.916156311E0
5.693729963E1,2.473157043E0,7.011120300E0,-3.600911865E0
5.694737062E1,4.409230957E0,7.859705658E0,-2.992277527E0
5.695744062E1,4.696932678E0,8.088280334E0,-1.317859497E0
5.696748163E1,3.851640472E0,7.751031647E0,3.508703613E-1
5.697755162E1,2.652783508E0,7.127578125E0,1.273102570E0
5.698762262E1,1.700164490E0,6.299200745E0,2.025887146E0
5.699766363E1,9.069639587E-1,5.039869537E0,2.000290375E0
5.700773363E1,4.117936707E-1,3.390748901E0,9.632469177E-1
5.701777462E1,4.323010254E-1,9.804611206E-1,-6.756948853E-1
5.702784462E1,1.237776031E0,-1.831291809E0,-2.268233185E0
5.703791563E1,2.155218201E0,-3.852688293E0,-2.774779816E0
5.704796733E1,1.843715973E0,-4.251758423E0,-2.258204041E0
5.705803833E1,-2.977308655E-1,-2.707120514E0,-8.211923218E-1
5.706810933E1,-2.856360168E0,-4.278103638E-1,-3.246748352E-1
5.707814933E1,-4.465663605E0,1.724863129E0,-2.570155334E-1
5.708822033E1,-5.200036469E0,1.576671295E0,-6.541397095E-1
5.709829133E1,-5.401816864E0,-2.539319458E0,-1.831740875E0
5.710833133E1,-6.164630585E0,-9.015452271E0,-4.073479156E0
5.711840233E1,-8.323740692E0,-1.357317444E1,-8.421188049E0
5.712844233E1,-1.052506302E1,-1.401490585E1,-6.019881592E0
5.713851333E1,-1.258163635E1,-1.134236343E1,-3.069067841E0
5.714858433E1,-1.410007874E1,-1.046249313E1,-6.370452576E0
5.715862433E1,-1.749486923E1,-1.524280243E1,-7.152127075E0
5.716869533E1,-2.257695099E1,-2.311268692E1,-5.679190063E0
5.717876633E1,-2.265583694E1,-2.936997482E1,-4.064198456E0
5.718880633E1,-1.780427582E1,-3.150708069E1,-4.022135925E0
5.719887733E1,-1.204215820E1,-3.377591263E1,-5.730533295E0
5.720891733E1,-2.982697449E0,-3.758818497E1,-1.211580505E0
5.721898833E1,9.173373871E0,-3.434458008E1,6.248306580E0
5.722905933E1,2.563494186E1,-2.836197098E1,1.187345901E1
5.723909933E1,2.390858185E1,-2.109847549E1,1.198587524E1
5.724917033E1,8.048612823E0,-1.677606400E1,6.184389496E0
5.725924133E1,3.202141113E0,-1.332888245E1,2.478545837E0
5.726928133E1,1.254092102E0,-9.705966339E0,1.077758789E-2
5.727935233E1,3.504212952E-1,-7.150330811E0,-1.299148407E0
5.728939233E1,3.016227722E-1,-4.827610931E0,-1.773511963E0
5.729946333E1,5.173242188E-1,-2.515818329E0,-1.798809357E0
5.730953433E1,7.702981567E-1,-4.947212219E-1,-1.413510590E0
5.731957433E1,9.633966064E-1,1.196012878E0,-1.012195129E0
5.732964533E1,1.065484314E0,2.373763733E0,-5.963598633E-1
5.733971633E1,1.050964508E0,2.892584839E0,-8.711883545E-2
5.734975633E1,1.014290771E0,3.184926910E0,4.885839844E-1
5.735982733E1,9.466314697E-1,3.410956879E0,9.425898743E-1
5.736986733E1,7.191046143E-1,3.685785370E0,1.573827209E0
5.737993833E1,3.513194275E-1,3.671265564E0,1.626218262E0
5.739000833E1,-2.634521484E-2,3.516637115E0,1.303639069E0
5.740004933E1,-4.059558105E-1,3.482957153E0,1.087488556E0
5.741012033E1,-7.041357422E-1,3.529061279E0,1.075363770E0
5.742019033E1,-9.842033386E-1,3.437601471E0,1.032852173E0
5.743023133E1,-1.276246033E0,3.292403412E0,8.186476135E-1
5.744030133E1,-1.162781982E0,3.197949829E0,9.231303406E-1
5.745037233E1,-1.108145599E0,3.354823608E0,1.902244263E0
5.746041333E1,-9.392967224E-1,3.326682129E0,4.058210907E0
5.747048333E1,-5.484594727E-1,1.519340515E0,6.590345306E0
5.748052433E1,-1.484912109E-1,-2.210453339E0,6.375092926E0
5.749059433E1,-2.993774414E-2,-5.535488892E0,5.356012115E0
5.750066533E1,-1.257534943E0,-7.650590515E0,5.883365479E0
5.751070633E1,-2.846181335E0,-8.932824097E0,6.438860321E0
5.752077633E1,-4.365372162E0,-9.822723541E0,7.159910889E0
5.753084733E1,-1.023511597E1,-2.029075516E1,7.686366119E0
5.754088733E1,-2.253099655E1,-4.993510941E1,7.492070160E0
5.755095833E1,-1.774305313E1,-7.573695419E1,1.926329178E1
5.756099833E1,1.838177490E-1,-7.312907730E1,4.370910645E0
5.757106933E1,-2.394570465E0,-4.531990677E1,-5.881120148E0
5.758114033E1,-3.173849945E0,-2.939407471E1,-7.405699768E0
5.759118033E1,-2.891537018E0,-2.176399155E1,-4.524191895E0
5.760125133E1,-3.366649017E0,-1.123982666E1,-2.113604736E-1
5.761132233E1,-4.304897919E0,-2.547851715E0,2.947370911E-1
5.762136233E1,-6.334377594E0,2.079176331E0,-1.989812164E0
5.763143333E1,-9.230405273E0,4.318519592E0,-6.671775970E0
5.764147333E1,-1.115240845E1,6.271658020E0,-1.156854309E1
5.765154433E1,-8.602311401E0,8.186925201E0,-1.176059372E1
5.766161533E1,-3.328628082E0,8.696615295E0,-1.010324020E1
5.767165533E1,9.491761780E-1,8.114475861E0,-8.325087891E0
5.768172633E1,3.509302368E0,6.949448547E0,-5.788911896E0
5.769179733E1,3.884871368E0,5.678591309E0,-3.290607147E0
5.770183733E1,3.297941895E0,4.820276184E0,-1.106798401E0
5.771190833E1,2.647843781E0,4.441264343E0,4.462220764E-1
5.772197933E1,1.808838501E0,4.497846680E0,1.884431305E0
5.773201933E1,1.091230774E0,4.226011963E0,3.513942719E0
5.774209033E1,5.484594727E-1,3.061284027E0,3.651356964E0
5.775213033E1,5.504054260E-1,2.167043610E0,3.458857269E0
5.776220133E1,6.976991272E-1,5.152285767E-1,2.536475372E0
5.777227233E1,1.160985718E0,-2.065854034E0,7.779322815E-1
5.778231233E1,1.997446289E0,-3.818858643E0,3.611988831E-1
5.779238333E1,2.325713654E0,-4.430786133E0,2.893482971E-1
5.780245433E1,1.423839111E0,-3.672463074E0,-3.526666260E-1
5.781249433E1,-4.980143738E-1,-2.394869843E0,-1.516346741E0
5.782256533E1,-2.016905823E0,-2.480342102E0,-2.302062836E0
5.783260533E1,-3.822750549E0,-4.365372162E0,-1.230291595E0
5.784267633E1,-6.073320465E0,-5.162015533E0,4.813989258E-1
5.785274733E1,-6.815028076E0,-4.491709442E0,-1.339414673E0
5.786278733E1,-8.187823334E0,-5.044659576E0,-2.278262329E0
5.787285833E1,-9.397008820E0,-6.282884674E0,-3.315904541E0
5.788292833E1,-9.291478271E0,-6.191424866E0,-3.207529907E0
5.789296933E1,-9.046288147E0,-8.406668243E0,-3.297492828E0
5.790303933E1,-1.114597183E1,-1.310180466E1,-5.323230286E0
5.791308033E1,-1.649689453E1,-2.225122833E1,-7.073091431E0
5.792315133E1,-2.081271973E1,-3.177816696E1,-8.699459381E0
5.793322133E1,-2.209106140E1,-3.326801880E1,-1.013721954E1
5.794326233E1,-1.816846848E1,-3.178445389E1,-9.751172333E0
5.795333233E1,-1.200698135E1,-3.146486847E1,-7.779023438E0
5.796340333E1,-5.757028198E0,-3.018742493E1,2.192939758E0
5.797344433E1,3.468587036E0,-2.541714478E1,1.623449020E1
5.798351433E1,1.824391159E1,-2.056618240E1,2.769076675E1
5.799355533E1,1.960712677E1,-1.763422943E1,1.812101715E1
5.800362533E1,9.534273376E0,-1.446442108E1,8.162525940E0
5.801369633E1,5.839506683E0,-1.166135010E1,1.522783356E0
5.802373733E1,5.321134644E0,-8.600664825E0,-1.422342224E0
5.803380733E1,4.714446259E0,-6.784940643E0,-2.133363647E0
5.804385900E1,4.550387421E0,-4.639452209E0,-2.291285248E0
5.805389900E1,4.423451385E0,-1.834435272E0,-2.581980743E0
5.806397000E1,3.960913239E0,5.926176453E-1,-3.282673645E0
5.807404100E1,3.385060730E0,2.175725555E0,-4.236190796E0
5.808408100E1,2.837349701E0,2.885100403E0,-5.882617035E0
5.809415200E1,2.301613770E0,3.572770386E0,-5.896089020E0
5.810419200E1,1.382824402E0,3.959566040E0,-4.499942322E0
5.811426300E1,5.463638306E-1,3.854484558E0,-3.180735626E0
5.812433400E1,-8.696914673E-2,3.692671051E0,-1.811233521E0
5.813437400E1,-4.616400146E-1,3.506158905E0,-7.334747314E-1
5.814444500E1,-7.080276489E-1,3.268752594E0,-7.229965210E-2
5.815451600E1,-8.446934509E-1,2.905009003E0,-2.649490356E-2
5.816455600E1,-9.231303406E-1,2.329455872E0,-1.312770081E-1
5.817462700E1,-8.737330627E-1,1.798659668E0,5.231620789E-1
5.818466700E1,-8.490344238E-1,1.050216064E0,1.933978271E0
5.819473800E1,-1.140777740E0,-1.547931061E0,3.393742676E0
5.820480900E1,-2.317630463E0,-5.179678802E0,3.251837769E0
5.821484900E1,-3.092568970E0,-8.120613098E0,3.234174500E0
5.822492000E1,-2.961741028E0,-1.006881180E1,3.734883270E0
5.823499100E1,-6.261329498E0,-1.830992432E1,1.059002792E1
5.824503100E1,-1.417282745E1,-3.623155609E1,2.041544586E1
5.825510200E1,-2.054238190E1,-4.684703110E1,2.500864426E1
5.826514200E1,-1.843296844E1,-3.886458069E1,1.624841125E1
5.827521300E1,-8.127498779E0,-3.396272415E1,1.046339127E1
5.828528400E1,3.659290466E0,-4.338877258E1,5.265151062E0
5.829532400E1,3.388054504E0,-3.641252975E1,9.098080444E-1
5.830539500E1,-7.557783508E-1,-2.668740326E1,-4.968168640E-1
5.831546600E1,-3.583547974E0,-2.342089600E1,-1.087488556E0
5.832550600E1,-4.904850311E0,-2.064192490E1,-4.608915710E-1
5.833557700E1,-5.093607788E0,-1.056832306E1,9.316625977E-1
5.834564700E1,-7.122339020E0,-2.379900970E0,2.191442871E-1
5.835568800E1,-1.236743179E1,1.255888367E0,-4.038751373E0
5.836575900E1,-1.423614578E1,4.988675995E0,-8.434510345E0
5.837579900E1,-9.762698364E0,8.812474365E0,-1.001791763E1
5.838587000E1,-2.537672882E0,1.122081619E1,-1.101604202E1
5.839594000E1,3.564088440E0,1.111049561E1,-1.100376755E1
5.840598100E1,6.590494995E0,1.002914429E1,-7.667804718E0
5.841605200E1,6.740632782E0,7.765701141E0,-2.103575592E0
5.842612200E1,5.600154419E0,6.071823578E0,1.310973816E0
5.843616300E1,3.824995880E0,5.446573792E0,2.630330200E0
5.844623300E1,2.004930725E0,5.284161530E0,2.692600708E0
5.845627400E1,6.454577637E-1,4.988077240E0,2.534828796E0
5.846634400E1,-4.203259277E-1,4.300407257E0,2.547552338E0
5.847641500E1,-1.182091827E0,3.625161438E0,2.244881744E0
5.848645600E1,-1.111588440E0,2.389930115E0,1.103205872E0
5.849652600E1,-4.995112610E-1,8.217910767E-2,-8.439450073E-1
5.850659700E1,4.195774841E-1,-3.291954346E0,-2.935994568E0
5.851663700E1,1.523681488E0,-5.890251160E0,-2.317929840E0
5.852670800E1,1.088536377E0,-5.931714935E0,3.951782227E-2
5.853674900E1,-9.068142700E-1,-4.159400482E0,5.647755432E-1
5.854681900E1,-2.310445404E0,-2.117796021E0,1.678010559E-1
5.855689000E1,-1.985770569E0,4.219725037E-1,1.051712952E0
5.856693000E1,-1.796713715E0,1.096170502E0,1.582209778E0
5.857700100E1,-2.781515808E0,3.510200500E-1,1.065484314E0
5.858707200E1,-4.270469513E0,-3.115471344E0,-1.601669312E-2
5.859711200E1,-5.554050293E0,-7.602989502E0,-5.049000549E-1
5.860718300E1,-6.950945435E0,-1.276605286E1,-4.735851746E0
5.861722300E1,-1.134999756E1,-1.348156494E1,-5.299729156E0
5.862729400E1,-1.417088150E1,-1.148576523E1,-5.174140320E0
5.863736500E1,-1.497096771E1,-1.224468704E1,-9.025032349E0
5.864740500E1,-1.832998260E1,-1.755100250E1,-1.093431198E1
5.865747600E1,-2.291988785E1,-2.571801910E1,-9.103020172E0
5.866754700E1,-2.176953003E1,-3.279694839E1,-9.741592255E0
5.867758700E1,-1.807611053E1,-4.222988251E1,-1.090452393E1
5.868765800E1,-1.055619827E1,-4.142545532E1,-4.182901611E0
5.869772900E1,1.915267181E0,-3.463796997E1,1.051233948E1
5.870776900E1,2.052696396E1,-2.914619019E1,1.859403351E1
5.871784000E1,2.649445450E1,-2.449700821E1,1.939067688E1
5.872788000E1,1.252265900E1,-1.826382019E1,1.071666458E1
5.873795100E1,4.941673737E0,-1.244601837E1,5.920039215E0
5.874802200E1,2.975961456E0,-8.018974457E0,2.789299622E0
5.875806200E1,2.484683075E0,-5.280868378E0,4.129911804E-1
5.876813300E1,3.007845154E0,-3.242856445E0,-1.094523926E0
5.877820400E1,3.899391174E0,-1.129700775E0,-1.781445465E0
5.878824400E1,4.384981384E0,1.199306030E0,-1.986069946E0
5.879831500E1,3.839365997E0,2.687810669E0,-2.414479065E0
5.880835500E1,2.625240784E0,3.274291077E0,-2.764151917E0
5.881842600E1,1.556313629E0,3.477867737E0,-2.646496582E0
5.882849700E1,7.738906860E-1,3.369942169E0,-2.064955902E0
5.883853700E1,4.879852295E-2,3.434458008E0,-1.124311981E0
5.884860800E1,-6.072871399E-1,3.542233887E0,-2.574645996E-2
5.885867800E1,-1.127754822E0,3.554508362E0,6.423143005E-1
5.886871900E1,-1.693129120E0,3.442541199E0,8.593629456E-1
5.887879000E1,-2.050885162E0,3.158731384E0,8.443940735E-1
5.888883000E1,-2.484533386E0,2.851270752E0,2.052232361E-1
5.889890100E1,-2.766397247E0,2.855312347E0,-3.724255371E-1
5.890897100E1,-2.483036499E0,3.258723450E0,-6.481521606E-1
5.891901200E1,-1.817520447E0,3.409609680E0,-4.381388855E-1
5.892908300E1,-1.039438477E0,3.476370850E0,1.466949463E-1
5.893915300E1,6.197113037E-2,3.096460876E0,1.286873932E0
5.894919400E1,5.026547241E-1,9.816586304E-1,2.883004761E0
5.895926400E1,-9.912387085E-1,-2.991678772E0,3.794609070E0
5.896930500E1,-1.523980865E0,-6.448440399E0,4.329446869E0
5.897937500E1,-1.578317871E0,-9.150621185E0,6.712491302E0
5.898944600E1,-4.143982544E0,-1.245619720E1,8.749455414E0
5.899948700E1,-1.065828598E1,-2.577849335E1,5.842650146E0
5.900955700E1,-2.327734451E1,-5.933391449E1,1.260229340E1
5.901962800E1,-1.629346756E1,-7.803796921E1,2.157658127E1
5.902966800E1,3.395538940E0,-6.240163513E1,-8.652008057E-1
5.903973900E1,3.324586487E0,-3.413067490E1,-1.422791290E0
5.904981525E1,3.377426605E0,-2.338272537E1,1.428180084E0
5.905985525E1,3.111579437E0,-2.034464310E1,1.102607117E0
5.906992625E1,2.166145477E0,-1.966445755E1,5.617817688E-1
5.907996625E1,1.563648376E0,-1.799333267E1,-1.074765015E0
5.909003725E1,3.047662354E-1,-1.139400604E1,-1.484163666E0
5.910010825E1,-1.539698181E0,-4.302652588E0,-1.319057007E0
5.911014825E1,-5.966742096E0,1.304387512E0,-2.709365845E-1
5.912021925E1,-1.071262299E1,6.532715149E0,-4.266128540E-1
5.913029025E1,-1.044063858E1,7.732919312E0,-4.429888000E0
5.914033025E1,-5.599855042E0,7.063062286E0,-5.933960266E0
5.915040125E1,-1.570983124E0,6.818171539E0,-4.704566803E0
5.916044125E1,1.149309998E0,8.311316528E0,-2.857108612E0
5.917051225E1,2.880010986E0,9.256002045E0,-1.221010895E0
5.918058325E1,2.905009003E0,8.829089813E0,3.408412170E-1
5.919062325E1,2.314337311E0,8.005801849E0,1.887125702E0
5.920069425E1,1.779050446E0,7.198829956E0,2.573897552E0
5.921076525E1,6.735992432E-1,4.796026611E0,1.920506287E0
5.922080525E1,3.417393494E-1,3.467988281E0,1.191372528E0
5.923087625E1,4.050576782E-1,1.930535431E0,-5.138813782E-1
5.924091625E1,7.635621643E-1,-6.135740662E-1,-2.824326782E0
5.925098725E1,1.455124054E0,-3.556604004E0,-3.920347595E0
5.926105825E1,1.462907867E0,-4.526437225E0,-1.748214569E0
5.927109825E1,-3.414399719E-1,-3.559597778E0,-2.553689575E-1
5.928116925E1,-2.949616241E0,-1.840422821E0,-2.167492676E-1
5.929124025E1,-3.973187714E0,-8.457412720E-2,1.047821045E-3
5.930128025E1,-3.867208099E0,-2.384541321E-1,-8.122109985E-1
5.931135125E1,-3.707939301E0,-3.811224518E0,-1.963017883E0
5.932142125E1,-3.194806366E0,-8.212521973E0,-3.486399994E0
5.933146225E1,-3.863016815E0,-1.137499557E1,-6.990163879E0
5.934153325E1,-7.920928345E0,-1.155028107E1,-5.602399750E0
5.935157325E1,-1.111723160E1,-1.032912048E1,-4.000580750E0
5.936164425E1,-1.312321014E1,-1.129610962E1,-4.727319489E0
5.937171425E1,-1.621787476E1,-1.822999054E1,-7.467970276E0
5.938175525E1,-2.117077515E1,-2.656600571E1,-8.653355255E0
5.939182625E1,-2.361519196E1,-3.246014877E1,-5.968987427E0
5.940189625E1,-2.001951920E1,-3.663242249E1,-6.171665955E0
5.941193725E1,-1.459988937E1,-4.031326813E1,-7.088659058E0
5.942200725E1,-4.283492432E0,-3.508389267E1,4.565505981E-1
5.943204825E1,9.630223846E0,-2.727358429E1,1.284957916E1
5.944211925E1,2.588267670E1,-2.351954086E1,1.988210495E1
5.945218925E1,2.078038696E1,-2.184781723E1,1.481229767E1
5.946223025E1,6.468199310E0,-1.697035995E1,5.682483215E0
5.947230025E1,3.981570282E0,-1.187570435E1,2.799777832E0
5.948237125E1,2.542313232E0,-8.246201935E0,2.386038208E-1
5.949241125E1,1.845512238E0,-5.450914764E0,-9.232800293E-1
5.950248225E1,1.838626556E0,-3.347788239E0,-1.827549591E0
5.951252325E1,2.397414551E0,-1.016985168E0,-2.482437744E0
5.952259325E1,2.924618225E0,1.268013153E0,-2.510878601E0
5.953266425E1,2.945874023E0,2.816842346E0,-2.271526337E0
5.954270425E1,2.475851440E0,3.391048279E0,-2.207908630E0
5.955277525E1,1.797013092E0,3.356021118E0,-2.078278198E0
5.956284625E1,1.065484314E0,3.304378510E0,-1.528621216E0
5.957288625E1,3.248245239E-1,3.379971313E0,-9.719288635E-1
5.958295725E1,-2.312690735E-1,3.796405334E0,6.810836792E-2
5.959299725E1,-7.737409973E-1,4.037254486E0,3.725752258E-1
5.960306825E1,-1.370100861E0,3.966302032E0,-3.049159241E-1
5.961313925E1,-2.023492126E0,4.074676666E0,-1.229692841E0
5.962317925E1,-2.436034241E0,4.487368469E0,-2.083966370E0
5.963325025E1,-2.427352295E0,4.807852020E0,-2.376308441E0
5.964332125E1,-1.884281616E0,4.859794006E0,-1.894011383E0
5.965336125E1,-7.298822021E-1,4.571343842E0,-9.734257507E-1
5.966343225E1,6.694079590E-1,3.503314819E0,3.192860413E-1
5.967350325E1,1.584604797E0,1.763333130E0,1.706451416E0
5.968354325E1,7.942483521E-1,1.215472412E-1,2.796784058E0
5.969361425E1,-9.216334534E-1,-1.345252533E0,3.692820740E0
5.970365425E1,-2.180665283E0,-2.957998810E0,4.715194702E0
5.971372525E1,-2.492766266E0,-5.605393524E0,4.631219330E0
5.972379625E1,-2.232906647E0,-1.005040009E1,3.932173004E0
5.973383625E1,-3.694317627E0,-1.614422791E1,6.159990234E0
5.974390725E1,-6.773414612E0,-2.102602615E1,1.042656784E1
5.975397825E1,-1.434407135E1,-4.032284821E1,9.222920837E0
5.976401825E1,-1.301588333E1,-7.975295288E1,1.460557755E1
5.977408925E1,-4.993466034E0,-7.308207504E1,-2.947819977E0
5.978412925E1,-3.329675903E0,-4.647011490E1,-5.584886169E0
5.979420025E1,-3.890409851E0,-3.184417969E1,1.097667389E0
5.980427125E1,-5.786666565E0,-2.427831299E1,5.991440735E0
5.981431125E1,-6.152206421E0,-1.770697815E1,8.339458008E0
5.982438225E1,-7.730673981E0,-9.399703217E0,6.304739227E0
5.983445325E1,-1.187690186E1,-2.606529694E0,9.913883972E-1
5.984449325E1,-1.502380783E1,1.164278870E0,-3.719914398E0
5.985456425E1,-1.329325653E1,3.946692810E0,-6.386020203E0
5.986460425E1,-7.260352020E0,6.209088135E0,-7.217391357E0
5.987467525E1,-9.876461792E-1,7.647896118E0,-6.608906708E0
5.988474525E1,5.634882202E0,1.011087433E1,-6.947951660E0
5.989478625E1,1.162258072E1,1.347842148E1,-7.718698883E0
5.990485725E1,1.190160049E1,1.388737106E1,-6.661297760E0
5.991492725E1,6.704707489E0,1.115704880E1,-2.835703125E0
5.992496825E1,1.823807373E0,8.131091309E0,3.089575195E-1
5.993503825E1,-7.375163269E-1,6.317013702E0,1.848506012E0
5.994507925E1,-1.974244537E0,5.352569275E0,2.339335327E0
5.995515025E1,-2.204615479E0,4.485871582E0,2.424208832E0
5.996522025E1,-1.934127960E0,3.345243530E0,2.089953918E0
5.997526125E1,-1.494791565E0,1.814826050E0,9.973759460E-1
5.998533125E1,-6.086343384E-1,-6.469546509E-1,-5.138813782E-1
5.999540225E1,4.713697815E-1,-3.354075165E0,-2.443818054E0
6.000544225E1,1.238674164E0,-6.927593994E0,-4.123624878E0
6.001551325E1,-1.084045715E0,-7.268584900E0,-4.984634399E-2
6.002558425E1,-3.058889008E0,-5.843398590E0,4.266128540E-1
6.003562425E1,-3.923041992E0,-2.917732544E0,-8.854087830E-1
6.004569987E1,-2.999761963E0,-7.589218140E-2,1.241817627E0
6.005573987E1,-1.482666779E0,9.595046997E-1,2.786006470E0
6.006581088E1,-2.093696136E0,-2.246827698E-1,1.955234070E0
6.007588188E1,-3.279081116E0,-4.555925903E0,1.247505798E0
6.008592187E1,-5.902076569E0,-4.974006500E0,2.309996338E0
6.009599288E1,-6.754553833E0,-5.559289398E0,-4.861889648E-1
6.010606388E1,-7.395670624E0,-6.780000916E0,-2.139351196E0
6.011610387E1,-8.886121216E0,-9.196725311E0,-4.545148315E0
6.012617487E1,-1.378932495E1,-1.904714127E1,-1.034169434E1
6.013621488E1,-2.306254120E1,-4.508130295E1,-1.723201584E1
6.014628588E1,-3.105187729E1,-7.486756210E1,-1.126946503E1
6.015635687E1,-1.726898895E1,-6.617798218E1,7.988288269E0
6.016639688E1,4.687502289E0,-4.130585403E1,1.402762939E1
6.017646788E1,1.763961823E1,-2.833861954E1,1.483220627E1
6.018653887E1,1.416923492E1,-2.369961639E1,8.382418671E0
6.019657887E1,8.270750885E0,-1.897035095E1,3.517984314E0
6.020664988E1,5.827531586E0,-1.448971848E1,2.433788910E0
6.021668988E1,2.169588318E0,-1.108804230E1,1.367705841E0
6.022676087E1,7.054829407E-1,-7.446864166E0,1.328038330E0
6.023683188E1,1.958826599E0,-4.604574738E0,1.071771240E-1
6.024687188E1,4.693190460E0,-1.178798676E0,-1.123114471E0
6.025694287E1,5.909561005E0,1.740580444E0,-1.954036560E0
6.026701387E1,5.413642273E0,3.506308594E0,-2.089205475E0
6.027705388E1,4.156107330E0,4.421954498E0,-1.909579010E0
6.028712488E1,2.975811768E0,4.691543884E0,-2.050735474E0
6.029719587E1,2.352058868E0,4.594994659E0,-2.151475983E0
6.030723588E1,1.837878113E0,4.422253876E0,-1.751058655E0
6.031730688E1,1.291813660E0,4.341571655E0,-9.279203796E-1
6.032734687E1,7.891589355E-1,4.400249634E0,-1.294807434E-1
6.033741787E1,3.206332397E-1,4.307891693E0,-6.810836792E-2
6.034748888E1,-1.357676697E-1,4.044140167E0,-3.001258850E-1
6.035752887E1,-6.601272583E-1,3.556753693E0,-7.952961731E-1
6.036759987E1,-1.188977509E0,2.973416748E0,-1.235381012E0
6.037766988E1,-1.404379578E0,2.512076111E0,-1.309327240E0
6.038771088E1,-1.101858673E0,2.166444855E0,-6.307882690E-1
6.039778087E1,-2.091151428E-1,1.500180359E0,4.963677979E-1
6.040782187E1,8.134085083E-1,7.083270264E-1,1.430275726E0
6.041789288E1,9.632469177E-1,3.689826965E-1,2.071691895E0
6.042796287E1,-2.616558838E-1,-4.086502075E-2,2.462678833E0
6.043800387E1,-1.925146637E0,-9.904902649E-1,2.864742737E0
6.044807388E1,-2.785108337E0,-2.490221558E0,3.528761902E0
6.045814488E1,-2.877765656E0,-4.835394745E0,3.426524506E0
6.046818587E1,-2.122136993E0,-7.268884277E0,3.320544891E0
6.047825587E1,-2.625989227E0,-9.724078674E0,5.061574402E0
6.048829688E1,-4.834346924E0,-1.465856735E1,3.820355530E0
6.049836687E1,-1.212134354E1,-3.673361206E1,3.556154938E0
6.050843787E1,-1.594364502E1,-6.897686188E1,1.724683502E1
6.051847788E1,-1.753154297E0,-7.422779251E1,1.265947449E1
6.052854888E1,1.775757294E0,-4.830604706E1,-2.089504852E0
6.053861987E1,-2.860551453E-1,-3.232318359E1,2.521356812E0
6.054865987E1,-2.545756073E0,-2.828637817E1,3.444636841E0
6.055873088E1,-5.069507904E0,-2.245854721E1,4.413272552E0
6.056877087E1,-6.605463867E0,-1.617281845E1,4.251009979E0
6.057884187E1,-7.613318024E0,-1.163784897E1,4.159550171E0
6.058891288E1,-8.353977814E0,-5.182822266E0,3.506907349E0
6.059895288E1,-1.095886093E1,2.908451843E-1,1.204844513E0
6.060902387E1,-1.359413086E1,3.217259674E0,-2.896776123E0
6.061909487E1,-1.289283920E1,5.889502716E0,-6.128555603E0
6.062913488E1,-7.352859650E0,6.998696136E0,-7.127727814E0
6.063920587E1,-2.830613708E-1,8.829389191E0,-1.116333572E1
6.064927687E1,5.614674225E0,1.146091690E1,-1.455947342E1
6.065931688E1,6.211932220E0,8.709937592E0,-9.266180878E0
6.066938788E1,4.724176025E0,5.619015198E0,-3.644321594E0
6.067942787E1,3.456162872E0,4.373605042E0,-3.297642517E-1
6.068949887E1,2.580184479E0,4.089196472E0,1.236578522E0
6.069956988E1,1.773062897E0,4.447700958E0,1.710792389E0
6.070960987E1,1.094523926E0,4.429289246E0,2.026336212E0
6.071968087E1,7.933502197E-1,3.723806305E0,2.452799377E0
6.072975188E1,6.444099426E-1,2.413580933E0,2.468217316E0
6.073979188E1,7.316784668E-1,3.821553040E-1,1.519340515E0
6.074986287E1,1.203796692E0,-2.218686218E0,-4.805007935E-2
6.075990287E1,1.763482819E0,-3.585194550E0,-6.840774536E-1
6.076997388E1,1.403631134E0,-3.282673645E0,-9.520202637E-2
6.078004487E1,-6.243516541E-1,-2.213896179E0,-4.974156189E-1
6.079008487E1,-2.381098480E0,-3.810476074E0,-2.554438019E0
6.080015588E1,-2.575693817E0,-1.277757889E1,-2.337239685E0
6.081022688E1,-4.418212280E0,-1.786579788E1,-3.164120178E0
6.082026687E1,-7.717052307E0,-1.119327347E1,-3.181484070E0
6.083033787E1,-1.066427353E1,-6.578968964E0,1.907183990E0
6.084037788E1,-1.205368423E1,-3.917503510E0,1.711241455E0
6.085044887E1,-1.165805695E1,-4.669539642E0,-1.441502380E0
6.086051987E1,-1.178873520E1,-7.307953033E0,-4.472998352E0
6.087055988E1,-1.381013168E1,-1.129161896E1,-6.234235840E0
6.088063088E1,-1.692201050E1,-1.721824448E1,-5.298232269E0
6.089070087E1,-1.848580856E1,-2.391950912E1,-4.106560364E0
6.090074187E1,-1.871782608E1,-3.441149094E1,-7.520511017E0
6.091081188E1,-1.602058502E1,-4.569203293E1,-5.874234467E0
6.092085287E1,-6.199508057E0,-4.308909576E1,4.957391052E0
6.093092387E1,5.843099213E0,-3.471865219E1,1.113279922E1
6.094099388E1,1.224154358E1,-2.562775681E1,1.500719238E1
6.095103488E1,7.305558014E0,-1.861304398E1,1.224678268E1
6.096110487E1,1.966161346E0,-1.479822693E1,7.622449036E0
6.097117588E1,1.216969299E-1,-1.126153152E1,4.587809601E0
6.098121688E1,8.101153564E-1,-7.774233398E0,1.290765839E0
6.099128687E1,3.422782288E0,-5.704487457E0,-7.656578064E-1
